district,address,boomTime,lat,lon,state_code
中山區,民權東路1段70巷與民權東路1段口,106-2-21,25.062660100000002,121.52501059999999,554226989
中山區,北安路與大直街口,106-3-17,25.0841948,121.5495533,554727029
中山區,林森北路536號與林森北路口,106-3-21,25.063833399999996,121.52539329999999,554226992
中山區,松江路與南京東路2段口,106-3-23,25.0516345,121.53489040000001,554026969
中山區,建國北路2段238號與建國北路2段口,106-3-23,25.0614587,121.53660259999998,554226990
中山區,建國北路3段151巷口,106-3-24,25.067652,121.534687,554327001
中山區,五常街榮星停車場下坡車道,106-3-28,25.0642425,121.53773580000001,554226995
中山區,復興北路與民族東路口,106-4-3,25.0519142,121.5440195,554026972
中山區,民權東路2段113巷口,106-4-3,25.062970999999997,121.534602,554226992
中山區,民生東路3段與復興北路口,106-7-18,25.057697199999996,121.5440497,554126984
中山區,建國北路1段與南京東路2段口,106-8-12,25.0519296,121.5370216,554026970
中山區,龍江路319號與龍江路口,106-8-29,25.06055,121.54081699999999,554226989
中山區,民生東路2段99號,106-10-18,25.0576494,121.5376925,554126982
中山區,民生西路45巷3弄25號,106-11-7,25.058045899999996,121.52162109999999,554126980
中山區,中山北路3段5號,106-12-28,25.056207999999998,121.522994,554126976
中山區,吉林路與長安東路1段口口,106-2-8,25.047964999999998,121.529299,553926960
中山區,明水路與明水路口往西北安國中旁停車場,106-2-9,25.0777783,121.54156780000001,554527019
中山區,北安路與大直街口口,106-2-9,25.0841948,121.5495533,554727029
中山區,長安西路19巷2弄與長安西路19巷口,106-2-9,25.051387,121.52051599999999,554026965
中山區,中山北路4段與北安路口,106-2-12,25.076902,121.52680900000001,554527014
中山區,松江路與長春路口,106-2-16,25.0547375,121.53307649999999,554026975
中山區,北安路539-3號,106-2-17,25.0801889,121.547499,554627023
中山區,南京西路12巷,106-2-18,25.051675699999997,121.52144650000001,554026966
中山區,北安路往大直忠烈祠前公車站,106-2-22,25.0783811,121.53312790000001,554627018
中山區,民權東路2段與松江路口,106-2-23,25.062349100000002,121.53243570000001,554226990
中山區,松江路301號,106-2-23,25.0611915,121.5334002,554226988
中山區,長安東路2段與龍江路口,106-2-28,25.0484736,121.5405885,553926963
中山區,大直橋往北,106-3-1,25.0760885,121.5444498,554527017
中山區,新生北路2段76巷與林森北路口,106-3-11,25.0574924,121.52550600000001,554126979
中山區,新生北路1段與松江路38巷口口,106-4-2,25.047606100000003,121.53046129999998,553926959
中山區,松江路與渭水路口口,106-4-2,25.0593017,121.5332439,554126985
中山區,市民大道2段與林森北路口口,106-4-11,25.0479793,121.5243513,553926959
中山區,南京東路3段與龍江路口,106-2-22,25.051722,121.54032099999999,554026970
中山區,民權西路10巷,106-2-23,25.062345,121.5220793,554226988
中山區,北安路387號,106-3-12,25.0796503,121.5403117,554627021
中山區,濱江街與大直橋口往南,106-3-16,25.0724207,121.5443646,554427011
中山區,民權東路3段與復興北路口,106-3-17,25.062412300000002,121.5438092,554226993
中山區,建國北路3段與民權東路3段口,106-3-20,25.0623015,121.53725349999999,554226991
中山區,建國北路3段與民權東路3段口,106-3-21,25.0623015,121.53725349999999,554226991
中山區,民權東路2段71巷與農安街口,106-3-23,25.062766399999997,121.53178030000001,554226991
中山區,龍江路342巷與龍江路口,106-3-26,25.065628,121.53903600000001,554326998
中山區,大直橋與北安路口,106-3-27,25.0796658,121.54435959999999,554627022
中山區,長安東路2段與吉林路口,106-3-28,25.048514899999997,121.5300312,553926961
中山區,樂群一路與堤頂大道2段口第三燈桿,106-2-13,25.077263100000003,121.56901450000001,554527024
中山區,市民大道3段與新生北路1段62巷口,106-2-14,25.0480192,121.53003290000001,553926960
中山區,樂群二路與敬業二路口,106-2-14,25.0797699,121.5581297,554627025
中山區,中山北路1段與市民大道1段口,106-2-15,25.0447672,121.53735800000001,553826954
中山區,民權東路1段與新生北路2段口,106-2-16,25.062884399999998,121.5280983,554226991
中山區,中山北路3段與民族東路口,106-2-16,25.0686027,121.5231543,554327000
中山區,中山北路2段與民權東路1段口,106-2-19,25.052569100000003,121.5223355,554026968
中山區,民族東路與建國北路3段113巷口,106-2-21,25.0667913,121.53591180000001,554326999
中山區,遼寧街116巷內,106-3-17,25.052657999999997,121.541777,554026973
中山區,北安路北安公園前,106-2-10,25.076902,121.52680900000001,554527014
中山區,合江街與民生東路3段口,106-2-25,25.057626000000003,121.538574,554126983
中山區,中山北路2段與中山北路2段20巷口,106-2-26,25.0535899,121.5222166,554026970
中山區,北安路630巷25弄與北安路670巷口,106-3-2,25.082875100000003,121.5504193,554727028
中山區,中山北路2段112號,106-3-2,25.060826300000002,121.5224875,554226985
中山區,中山北路1段105巷與天津街口,106-3-3,25.050707199999998,121.5232881,553926964
中山區,市民大道3段與松江路2段口,106-3-4,25.044745000000002,121.53394899999999,553826953
中山區,北安路139號對面(酒駕),106-3-1,25.0781248,121.5302507,554527017
中山區,建國北路2段151巷22號對面,106-3-2,25.0616952,121.538735,554226991
中山區,建國北路2段29-2號前,106-2-24,25.0544771,121.53722090000001,554026976
中山區,民族東路410巷與五常街口口,106-3-7,25.0667079,121.53700590000001,554327000
中山區,新生北路2段與錦州街口南側迴轉道,106-3-8,25.0609135,121.5303,554226987
中山區,中山北路3段與民族西路口口,106-3-10,25.063983899999997,121.5219685,554226991
中山區,復興南路1段與市民大道3段口,106-3-13,25.032602100000002,121.5438699,553526924
中山區,新生北路2段71號前,106-3-16,25.0448483,121.53319350000001,553826953
中山區,中山北路3段與民族西路口,106-3-18,25.063983899999997,121.5219685,554226991
中山區,建國北路2段107號前,106-3-18,25.053335999999998,121.53728899999999,554026973
中山區,復興南路1段與市民大道3段口,106-3-18,25.032602100000002,121.5438699,553526924
中山區,建國北路3段與民權東路2段口,106-3-18,25.0624339,121.52801640000001,554226990
中山區,新生北路2段與錦州街口,106-3-19,25.0599964,121.52717209999999,554126985
中山區,中山北路2段與民權西路口口,106-3-22,25.0637914,121.52264270000002,554226991
中山區,中山北路2段30號前,106-3-23,25.052569100000003,121.5223355,554026968
中山區,長春路與松江路口,106-3-26,25.054523,121.533103,554026975
中山區,北安路458巷與明水路口,106-3-28,25.0786516,121.5465227,554627021
中山區,通北街第3號停車格,106-3-28,25.061653699999997,121.5167898,554226986
中山區,松江路25巷,106-3-29,25.047371899999998,121.53400159999998,553926959
中山區,合江街144巷與民生東路2段9巷口口,106-4-2,25.0598712,121.53852549999999,554126987
中山區,中山北路2段與民生東路1段口,106-2-26,25.052569100000003,121.5223355,554026968
中山區,錦州街197號,106-2-27,25.0604683,121.53147609999999,554226987
中山區,北安路670巷與北安路口,106-2-21,25.083935999999998,121.550141,554727029
中山區,北安路與北安路458巷41弄口大直街,106-2-22,25.078587,121.54538400000001,554627021
中山區,民權東路2段與中原街口,106-2-22,25.0626519,121.5290146,554226990
中山區,長安東路1段77巷,106-2-25,25.0484767,121.528177,553926961
中山區,吉林路245號,106-3-20,25.0613148,121.530404,554226988
中山區,林森北路482號與林森北路口,106-3-21,25.055437100000002,121.52541540000001,554026975
中山區,龍江路124巷與合江街口,106-3-24,25.0538552,121.53972579999999,554026975
中山區,長春路116號,106-3-14,25.054651999999997,121.529321,554026974
中山區,中山北路3段北往南花博公園前,106-3-1,25.0705092,121.52490039999999,554427003
中山區,南京東路3段70號,106-3-1,25.0522477,121.5374173,554026971
中山區,長春路350號,106-3-6,25.054572,121.5416856,554026977
中山區,敬業二路75號,106-2-13,25.082401,121.554151,554627028
中山區,中山北路3段36巷,106-2-13,25.064858100000002,121.5219341,554326993
中山區,南京東路2段與新生北路2段口,106-2-13,25.051848100000004,121.5281047,554026968
中山區,民權東路2段144號,106-2-14,25.0620848,121.53392269999999,554226990
中山區,農安街271巷,106-2-14,25.064892899999997,121.5359508,554326996
中山區,北安路47號與北安路口,106-2-19,25.077766,121.528346,554527016
中山區,北安路與北安路670巷口,106-2-24,25.0839699,121.5496205,554727029
中山區,明水路北安國中停車場出入口前,106-2-24,25.0777783,121.54156780000001,554527019
中山區,民生東路2段與新生北路2段口,106-2-25,25.0578589,121.5279419,554126981
中山區,濱江街十號水門前,106-3-5,25.072143399999998,121.5460949,554427011
中山區,林森北路552號,106-3-6,25.064,121.5255095,554226992
中山區,中山北路1段與長安東路1段口,106-3-6,25.048938600000003,121.52552479999999,553926961
中山區,北安路608巷4弄,106-2-16,25.0815049,121.5495632,554627026
中山區,林森北路302號與林森北路口,106-4-6,25.0559017,121.5253209,554126976
中山區,大直橋與北安路458巷口,106-4-6,25.079507,121.54420900000001,554627022
中山區,濱江街180巷與濱江街口,106-2-17,25.0714039,121.53841670000001,554427008
中山區,樂群一路與樂群一路口16號水門,106-2-17,25.0766701,121.55980749999999,554527021
中山區,北安路608巷4弄,106-2-18,25.0815049,121.5495632,554627026
中山區,南京東路3段217號,106-2-27,25.0522477,121.5374173,554026971
中山區,遼寧街與朱崙街口,106-3-3,25.050092000000003,121.54150200000001,553926967
中山區,龍江路356巷與五常街53巷口,106-3-4,25.065997199999998,121.53964920000001,554326999
中山區,八德路2段300巷80號與市民大道4段口,106-3-6,25.044963,121.542758,553826956
中山區,中山北路2段與南京西路口,106-3-11,25.052215399999998,121.522421,554026968
中山區,南京東路1段13巷,106-3-13,25.053183999999998,121.52366059999999,554026970
中山區,南京東路2段與松江路口,106-3-14,25.0522776,121.53261509999999,554026970
中山區,民權東路3段6號對面(東向西),106-3-15,25.0620509,121.5388057,554226991
中山區,林森北路與雙城街13巷口,106-3-15,25.0640599,121.5253732,554226992
中山區,民權東路1段與林森北路口,106-3-20,25.0626414,121.525623,554226990
中山區,吉林路與錦州街口,106-3-20,25.060785,121.53038000000001,554226987
中山區,林森北路與錦州街口,106-3-21,25.060151,121.52575490000001,554226985
中山區,中原街與新生北路2段149巷口,106-3-22,25.0620504,121.52895649999999,554226989
中山區,建國北路3段75巷,106-3-25,25.065122,121.538123,554326997
中山區,新生北路2段與長春路口(北側迴轉道),106-3-26,25.057384399999997,121.5273128,554126980
中山區,民權東路2段71巷26號,106-3-27,25.0640641,121.5316608,554226994
中山區,市民大道3段與八德路2段口,106-3-29,25.044745000000002,121.53394899999999,553826953
中山區,林森北路536號,106-3-16,25.063833399999996,121.52539329999999,554226992
中山區,堤頂大道2段246巷1號,106-3-18,25.0757893,121.5720535,554527022
中山區,路與雙城街43巷口(林森北路628號前),106-3-20,25.0642139,121.5243722,554226992
中山區,建國北路1段146號,106-3-24,25.0523809,121.53718870000002,554026971
中山區,南京東路2段60號,106-3-24,25.051848100000004,121.5281047,554026968
中山區,市民大道2段49號,106-3-25,25.0468201,121.52884440000001,553926957
中山區,遼寧街101巷16號,106-3-25,25.0506487,121.5433355,553926969
中山區,民權東路2段145號,106-3-26,25.062981100000002,121.5361355,554226992
中山區,路與民生東路1段23口(林森北路399-1號前),106-3-29,25.0463358,121.5241773,553826955
中山區,八德路2段339號,106-3-30,25.043952100000002,121.5338903,553826951
中山區,安東街5-1號,106-4-5,25.046056399999998,121.5420092,553826958
中山區,新生北路2段112號,106-2-11,25.0448483,121.53319350000001,553826953
中山區,林森北路600號,106-2-16,25.0660663,121.52543519999999,554326996
中山區,建國北路1段88巷與建國北路1段口對面迴轉道,106-2-7,25.0523809,121.53718870000002,554026971
中山區,錦州街199號與民生東路2段115巷口,106-2-27,25.0592607,121.53159790000001,554126984
中山區,中山北路1段與長安西路口,106-2-28,25.0495193,121.52122479999998,553926961
中山區,林森北路與中山北路2段39巷口,106-3-4,25.054231,121.524194,554026972
中山區,市民大道3段與八德路2段口,106-3-5,25.044745000000002,121.53394899999999,553826953
中山區,龍江路與龍江路124巷口,106-3-13,25.0655836,121.5409209,554326998
中山區,林森北路與長春路口,106-3-13,25.055437100000002,121.52541540000001,554026975
中山區,中山北路2段與民生西路口,106-3-14,25.0579294,121.52284879999999,554126980
中山區,敬業一路與敬業二路口,106-3-14,25.0839783,121.55439540000002,554727030
中山區,民權東路1段與雙城街口,106-3-14,25.0642139,121.5243722,554226992
中山區,林森北路與長安東路1段口,106-3-25,25.0491618,121.52453390000001,553926961
中山區,濱江街與大佳河濱公園口7號水門處,106-3-2,25.074188,121.54704299999999,554527014
中山區,中山北路3段與民族西路口,106-2-18,25.063983899999997,121.5219685,554226991
中山區,龍江路與龍江路295巷口,106-2-19,25.0607035,121.54075719999999,554226989
中山區,長安東路1段與伊通街口,106-2-19,25.0516345,121.53489040000001,554026969
中山區,新生北路2段與民生東路1段口南側迴轉道,106-2-23,25.0559118,121.52773959999999,554126977
中山區,北安路670巷,106-3-7,25.083935999999998,121.550141,554727029
中山區,南京東路2段與建國北路2段口,106-3-10,25.052247,121.53607,554026971
中山區,建國北路3段113巷31弄25號,106-3-11,25.0677819,121.53515759999999,554327001
中山區,中山北路1段與南京東路1段口,106-3-11,25.0524875,121.522842,554026968
中山區,民族東路與林森北路口,106-3-12,25.068352700000002,121.5257364,554327000
中山區,建國高架道往北濱江街閘道前,106-3-16,25.072143399999998,121.5460949,554427011
中山區,大直橋往南第5支燈桿處,106-3-16,25.0760885,121.5444498,554527017
中山區,中山北路3段40號與中山北路3段口,106-3-17,25.056207999999998,121.522994,554126976
中山區,明水路439巷與明水路口,106-3-21,25.0786516,121.5465227,554627021
中山區,中山北路1段121巷與中山北路1段口,106-3-21,25.051052,121.523551,553926965
中山區,民族東路與中山北路3段口往北慢車道第9支燈桿處,106-3-22,25.063993399999998,121.5226647,554226991
中山區,建國北路2段226巷無名巷,106-3-31,25.061043100000003,121.5360882,554226989
中山區,民族東路與濱江街180巷口,106-4-7,25.0701445,121.5384395,554427006
中山區,中山北路4段中山橋往北機車道前,106-4-8,25.079176,121.5243679,554627017
中山區,中山北路3段181號美術館前,106-4-12,25.063993399999998,121.5226647,554226991
中山區,民生東路2段與建國北路2段口,106-4-13,25.0577102,121.54326599999999,554126984
中山區,長安東路1段與新生北路1段口,106-4-17,25.048173600000002,121.5294825,553926960
中山區,中山北路2段46巷,106-4-17,25.052569100000003,121.5223355,554026968
中山區,松江路與長春路口,106-2-18,25.0547375,121.53307649999999,554026975
中山區,松江路226巷與民生東路2段127巷口,106-2-18,25.0596024,121.53233090000002,554126985
中山區,南京東路3段與復興北路口,106-2-23,25.0517722,121.5441207,554026971
中山區,中山北路3段與民權西路口,106-2-24,25.062904999999997,121.519319,554226989
中山區,林森北路與長春路口,106-2-28,25.055437100000002,121.52541540000001,554026975
中山區,北安路與大直街口,106-2-28,25.0841948,121.5495533,554727029
中山區,大直橋往北明水匝道,106-3-1,25.0792018,121.54270929999998,554627021
中山區,民權西路79號,106-3-4,25.063089899999998,121.51951340000001,554226989
中山區,松江路與民族東路口,106-3-5,25.068286999999998,121.53304209999999,554327001
中山區,長安東路1段與天津街口,106-3-6,25.0495022,121.5226912,553926962
中山區,民生東路2段與吉林路口,106-3-6,25.0579794,121.5302027,554126981
中山區,民權西路72號,106-3-7,25.062611800000003,121.5195281,554226988
中山區,復興北路320巷,106-3-7,25.059444,121.54309009999999,554126987
中山區,中山北路1段79號,106-3-16,25.0524875,121.522842,554026968
中山區,松江路101號,106-3-17,25.051150699999997,121.53326070000001,554026968
中山區,松江路84巷,106-3-23,25.0501974,121.53249009999999,553926965
中山區,民族東路534號,106-3-26,25.067131,121.542997,554327002
中山區,建國北路2段52號,106-3-26,25.0539373,121.536442,554026974
中山區,民族東路40號,106-3-27,25.068244500000002,121.524969,554327000
中山區,南京東路3段與建國北路2段口,106-3-27,25.052711399999996,121.5372561,554026972
中山區,自強隧道往大直,106-3-27,25.090331600000003,121.54879979999998,554827037
中山區,大直街62巷與大直街62巷5弄口,106-3-28,25.082875199999997,121.5453104,554727027
中山區,民權西路與天祥路口,106-3-31,25.063025,121.52096189999999,554226989
中山區,明水路與樂群三路口,106-3-27,25.0827178,121.55107890000001,554627028
中山區,中山北路4段與北安路口,106-3-27,25.076902,121.52680900000001,554527014
中山區,樂群三路與敬業四路口,106-3-28,25.0825264,121.55914399999999,554627029
中山區,民權東路2段79號,106-4-28,25.0627021,121.532053,554226991
中山區,民生東路1段32號,106-6-3,25.057878100000003,121.524153,554126980
中山區,南京東路1段132巷與林森北路107巷口,106-7-21,25.0499207,121.5267328,553926963
中山區,松江路與松江路164巷口,106-7-23,25.055615600000003,121.53298829999999,554026977
中山區,南京東路3段216巷與復興北路68巷口,106-3-8,25.051494,121.54491599999999,554026971
中山區,民生西路54號,106-3-11,25.0575681,121.52114209999999,554126979
中山區,雙城街4巷,106-3-12,25.063340399999998,121.5238145,554226990
中山區,新生北路3段與德惠街口北側迴轉道,106-3-13,25.0667604,121.527451,554326997
中山區,中山北路1段與南京東路1段口,106-3-13,25.0524875,121.522842,554026968
中山區,民權東路2段與松江路口,106-3-14,25.062349100000002,121.53243570000001,554226990
中山區,長安東路1段與林森北路口,106-3-17,25.0491618,121.52453390000001,553926961
中山區,民權西路與天祥路口,106-3-18,25.063025,121.52096189999999,554226989
中山區,民生東路2段與吉林路口,106-3-24,25.0579794,121.5302027,554126981
中山區,長安東路2段與建國北路1段口,106-3-24,25.0496669,121.53674140000001,553926965
中山區,新生北路2段與民生東路1段口,106-3-10,25.0580449,121.52681240000001,554126981
中山區,民權東路3段2號,106-4-22,25.0620999,121.53786240000001,554226991
中山區,中山北路4段與北安路口,106-3-11,25.076902,121.52680900000001,554527014
中山區,松江路與農安街口,106-3-12,25.064802,121.53620900000001,554326996
中山區,中山北路3段與民族西路口,106-3-15,25.063983899999997,121.5219685,554226991
中山區,建國北路1段16號,106-3-29,25.0466598,121.53770619999999,553926958
中山區,明水路與樂群一路口,106-4-29,25.077346399999996,121.5517572,554527020
中山區,林森北路與南京東路1段口,106-4-19,25.0530858,121.52493590000002,554026970
中山區,林森北路85巷與長安東路1段53巷口,106-3-25,25.048847100000003,121.52633629999998,553926961
中山區,民權東路2段與松江路口,106-3-27,25.062349100000002,121.53243570000001,554226990
中山區,長春路258巷與龍江路132巷口,106-3-27,25.0542514,121.53906509999999,554026976
中山區,八德路2段260號,106-3-29,25.046650600000003,121.5409125,553926959
中山區,濱江街339號,106-3-18,25.0725111,121.547878,554427012
中山區,中山北路2段92號,106-3-23,25.058832199999998,121.5223675,554126981
中山區,雙城街與農安街口,106-3-30,25.064829,121.52413899999999,554326993
中山區,松江路230號,106-4-4,25.0587583,121.53289609999999,554126984
中山區,民生東路2段與遼寧街口,106-4-4,25.0576494,121.5376925,554126982
中山區,民權東路1段71巷與民權東路1段口,106-4-6,25.062762,121.5271027,554226990
中山區,中山北路1段140巷,106-4-7,25.0524875,121.522842,554026968
中山區,民權東路2段152巷與民權東路2段口,106-4-12,25.060452800000004,121.53492620000002,554226987
中山區,崇實路62巷實踐大學地下二樓停車場,106-2-24,25.084619699999998,121.54574209999998,554727029
中山區,松江路293號,106-2-21,25.060751100000004,121.53335349999999,554226988
中山區,中山北路2段與錦州街口,106-2-24,25.060785,121.53038000000001,554226987
中山區,民族東路與新生北路3段口,106-2-25,25.068371399999997,121.5280275,554327000
中山區,北安路與敬業四路口,106-2-25,25.0842643,121.5589209,554727032
中山區,民族西路與玉門街口,106-2-26,25.0685971,121.51973659999999,554326999
中山區,林森北路與民生東路2段口,106-3-2,25.057838,121.52321059999998,554126980
中山區,敬業三路與樂群二路口,106-3-2,25.082484100000002,121.55693290000002,554627029
中山區,新生北路1段56巷與市民大道2段口,106-4-1,25.0448235,121.5332199,553826953
中山區,林森北路與長春路口,106-4-6,25.055437100000002,121.52541540000001,554026975
中山區,新生北路3段與濱江街口,106-4-8,25.0667604,121.527451,554326997
中山區,南京東路3段與龍江路口,106-3-11,25.051722,121.54032099999999,554026970
中山區,中山北路1段與長安西路口,106-4-24,25.0495193,121.52122479999998,553926961
中山區,北安路55號前,106-4-24,25.078096,121.5287706,554527016
中山區,市民大道2段49號,106-4-28,25.0468201,121.52884440000001,553926957
中山區,長春路303號,106-5-3,25.0547682,121.54263689999999,554026978
中山區,民族西路與玉門街口,106-4-12,25.0685971,121.51973659999999,554326999
中山區,長安東路1段與林森北路口,106-4-12,25.0491618,121.52453390000001,553926961
中山區,吉林路12巷與吉林路口,106-4-13,25.050167000000002,121.528723,553926964
中山區,民權東路2段184號,106-4-14,25.064683,121.5730024,554327004
中山區,松江路與德惠街口,106-4-14,25.0666682,121.53180139999999,554326998
中山區,松江路306號,106-4-17,25.0601302,121.532754,554126986
中山區,民權東路2段113巷與民權東路2段口,106-4-18,25.062575,121.53426950000001,554226991
中山區,市民大道3段與松江路口,106-4-19,25.047786,121.5331716,553926960
中山區,民族東路50號,106-3-6,25.068210699999998,121.5252104,554327000
中山區,長春路與一江街口,106-3-10,25.0537041,121.53147220000001,554026973
中山區,新生北路3段與德惠街口,106-3-17,25.0667604,121.527451,554326997
中山區,建國北路2段與合江街70巷口,106-3-20,25.056975,121.53712730000001,554126981
中山區,八德路2段199巷與八德路2段口,106-3-21,25.0500555,121.56519009999998,553926972
中山區,錦州街4巷與錦州街口,106-3-21,25.0609135,121.5303,554226987
中山區,新生北路2段45巷2號,106-3-22,25.0448483,121.53319350000001,553826953
中山區,長春路128-2號,106-3-25,25.0547071,121.53083570000001,554026975
中山區,復興北路與錦州街口,106-3-27,25.0609135,121.5303,554226987
中山區,民生東路3段與復興北路320巷12弄口,106-3-28,25.059081,121.5430889,554126986
中山區,中山北路1段與南京西路口,106-3-28,25.0524875,121.522842,554026968
中山區,市民大道3段與建國南路1段口,106-3-31,25.059303600000003,121.53685690000002,554126986
中山區,松江路581巷42弄,106-4-1,25.0686831,121.5361101,554327003
中山區,中山北路1段與市民大道1段口,106-4-2,25.0447672,121.53735800000001,553826954
中山區,中山北路3段與酒泉街口,106-4-6,25.0717546,121.513667,554427003
中山區,民權東路3段46號,106-4-7,25.0654121,121.574731,554327006
中山區,北安路670巷加油站,106-4-11,25.08406,121.55067340000002,554727029
中山區,錦州街231巷與錦州街口,106-2-22,25.0609135,121.5303,554226987
中山區,林森北路386號,106-3-2,25.0589375,121.5254908,554126982
中山區,建國北路2段80號,106-3-2,25.0553549,121.536452,554026977
中山區,大直橋與北安路口,106-3-2,25.0796658,121.54435959999999,554627022
中山區,南京東路3段132號,106-3-3,25.0515352,121.54096200000001,554026970
中山區,中山北路2段175號,106-3-3,25.063099800000003,121.52278909999998,554226990
中山區,北安路559號,106-3-7,25.080412699999997,121.5478672,554627024
中山區,新生北路3段76-1號,106-3-9,25.066564399999997,121.5273868,554326997
中山區,市民大道3段與八德路2段口,106-4-2,25.044745000000002,121.53394899999999,553826953
中山區,民族東路96號,106-4-7,25.0681332,121.527051,554327000
中山區,南京東路2段與一江街口,106-3-18,25.051809,121.5313,554026969
中山區,南京東路2段與松江路口,106-3-19,25.0522776,121.53261509999999,554026970
中山區,錦西街與民生西路3巷口,106-3-19,25.060312,121.5218703,554226984
中山區,民族東路與中山北路3段口海霸王停車場前無名巷,106-3-26,25.0686027,121.5231543,554327000
中山區,南京東路3段與遼寧街口,106-3-29,25.051743,121.542374,554026971
中山區,北安路538巷1弄與北安路538巷口,106-3-21,25.08002,121.548753,554627024
中山區,長春路3巷與長春路口,106-3-21,25.055231,121.52350700000001,554026974
中山區,建國北路3段與農安街口,106-3-22,25.064259,121.53664099999999,554226995
中山區,新生北路2段58巷,106-3-24,25.055367999999998,121.5263531,554026975
中山區,長安東路2段與建國北路1段口,106-3-25,25.0496669,121.53674140000001,553926965
中山區,北安路456號對面,106-3-30,25.079510600000003,121.544124,554627022
中山區,興安街與興安街80巷口,106-9-6,25.0560264,121.5413916,554126980
中山區,民生東路1段46號,106-9-16,25.057901100000002,121.5243957,554126980
中山區,龍江路與龍江路243巷口,106-10-11,25.058566,121.541501,554126985
中山區,民權西路5號,106-11-19,25.0630003,121.52203999999999,554226989
中山區,民權東路2段69-1號,106-12-3,25.0622068,121.53752879999999,554226991
中山區,長安東路1段與長安東路1段30巷口,106-12-3,25.0484216,121.52736680000001,553926960
中山區,北安路578巷8弄與北安路554巷口,106-3-8,25.080041,121.54876200000001,554627024
中山區,撫順街21號,106-3-10,25.0636217,121.5205088,554226990
中山區,新生北路2段28巷與林森北路口,106-3-11,25.0538966,121.52547220000001,554026972
中山區,復興北路與長春路口,106-3-10,25.0543955,121.5438517,554026977
中山區,長安東路1段與新生高架道口橋下第140號停車格,106-3-14,25.048938600000003,121.52552479999999,553926961
中山區,新生北路2段100號與新生北路2段口迴轉道,106-3-15,25.0559118,121.52773959999999,554126977
中山區,新生北路1段與松江路口,106-3-15,25.0508247,121.5277871,553926966
中山區,民生東路1段25號,106-3-16,25.0581699,121.52477150000001,554126981
中山區,長春路138號,106-3-20,25.054752899999997,121.53117830000001,554026975
中山區,中山北路2段與民權西路口,106-2-16,25.0637914,121.52264270000002,554226991
中山區,民生東路1段與新生北路2段口,106-3-21,25.0581515,121.5278737,554126981
中山區,中山北路2段與民生東路1段口,106-3-31,25.052569100000003,121.5223355,554026968
中山區,樂群三路218號,106-3-31,25.0823188,121.5579616,554627029
中山區,中山北路3段13號,106-3-31,25.056207999999998,121.522994,554126976
中山區,長春路206號,106-4-1,25.0546391,121.53723470000001,554026976
中山區,南京西路3-2號,106-4-1,25.052599100000002,121.5215124,554026968
中山區,敬業四路與樂群二路口,106-4-1,25.0797699,121.5581297,554627025
中山區,龍江路394巷,106-4-2,25.0672262,121.5396726,554327001
中山區,撫順街與天祥路口,106-4-9,25.063601000000002,121.52074509999998,554226990
中山區,長安東路2段169-12號,106-4-10,25.048414800000003,121.54148719999999,553926963
中山區,市民大道2段與天津街口,106-4-11,25.044909399999998,121.54388519999999,553826956
中山區,長安東路1段16號,106-4-12,25.049377300000003,121.52309869999999,553926961
中山區,松江路與長春路口,106-4-16,25.0547375,121.53307649999999,554026975
中山區,市民大道2段與林森北路口,106-4-17,25.0479793,121.5243513,553926959
中山區,中山北路2段與民生東路1段口,106-4-17,25.052569100000003,121.5223355,554026968
中山區,北安路670巷14號,106-4-17,25.084126,121.55013100000001,554727029
中山區,中原街與新生北路2段101巷口,106-4-18,25.057317899999997,121.528429,554126980
中山區,北安路與自強隧道口出口,106-4-21,25.086965,121.549581,554727033
中山區,建國北路2段與民權東路2段口,106-4-21,25.0623015,121.53725349999999,554226991
中山區,建國北路2段與民權東路3段口,106-3-13,25.0628105,121.5283477,554226990
中山區,中山北路2段39巷與中山北路2段口,106-3-14,25.054003,121.52386299999999,554026972
中山區,市民大道3段與復興南路1段口,106-3-15,25.044747,121.5404469,553826955
中山區,松江路235巷與民生東路2段147巷口,106-3-15,25.058670899999996,121.53492720000001,554126984
中山區,樂群二路與堤頂大道2段口,106-3-24,25.0757893,121.5720535,554527022
中山區,林森北路與中山北路1段53巷口,106-3-24,25.048798100000003,121.5231442,553926960
中山區,林森北路與中山北路2段39巷口,106-3-24,25.054231,121.524194,554026972
中山區,北安路往自強隧道,106-3-25,25.085817000000002,121.551918,554727032
中山區,吉林路與民權東路2段口,106-3-25,25.0627593,121.53044070000001,554226991
中山區,松江路與長安東路2段口,106-3-29,25.048184,121.5331456,553926961
中山區,建國北路1段與建國北路1段78巷口,106-3-29,25.049228,121.53555259999999,553926964
中山區,民權東路2段5號,106-4-1,25.062806,121.5284209,554226990
中山區,中山北路1段與市民大道1段口,106-4-3,25.0447672,121.53735800000001,553826954
中山區,北安路與明水路口,106-4-4,25.077774800000004,121.53899990000001,554527018
中山區,建國北路3段與民權東路3段口,106-4-5,25.0623015,121.53725349999999,554226991
中山區,龍江路356巷與五常街53巷口,106-4-9,25.065997199999998,121.53964920000001,554326999
中山區,新生北路2段與長春路口,106-4-10,25.0545082,121.52731259999999,554026974
中山區,中山北路2段與中山北路2段137巷口,106-4-11,25.061633999999998,121.52421799999999,554226987
中山區,建國北路3段與民權東路3段口,106-4-14,25.0623015,121.53725349999999,554226991
中山區,民權東路2段96號,106-4-19,25.0623477,121.5318334,554226990
