district,address,boomTime,lat,lon
北投區,大同街228巷,106-4-2,0.0,0.0
北投區,中央北路4段與大度路3段口,106-1-18,0.0,0.0
北投區,承德路7段401巷旁,106-1-19,0.0,0.0
北投區,光明路2巷與中正街49巷口,106-2-28,0.0,0.0
北投區,中央北路4段577巷與中央北路4段口,106-3-1,0.0,0.0
北投區,中和街458-2號,106-3-7,0.0,0.0
北投區,中央北路3段102巷與中央北路3段口,106-3-7,0.0,0.0
北投區,承德路6段與文林北路5巷口,106-4-29,0.0,0.0
北投區,中和街386號與中和街口,106-2-9,0.0,0.0
北投區,洲美街271號,106-2-10,0.0,0.0
北投區,磺港路與三合街1段口,106-2-14,0.0,0.0
北投區,大度路2段與大度路2段口第二迴轉道,106-2-15,0.0,0.0
北投區,大度路3段300巷口,106-2-16,0.0,0.0
北投區,石牌路1段43號,106-2-1,0.0,0.0
北投區,知行路往西關渡21號燈桿,106-2-3,0.0,0.0
北投區,承德路7段401巷1142號前自行車道,106-2-4,0.0,0.0
北投區,西安街1段275號,106-2-4,0.0,0.0
北投區,行義路114巷往東第050號燈桿,106-2-4,0.0,0.0
北投區,石牌路2段99巷47號前,106-2-8,0.0,0.0
北投區,學園路1號側門,106-2-8,0.0,0.0
北投區,中央北路1段2號與中央北路1段口,106-2-9,0.0,0.0
北投區,榮華三路與明德路口,106-2-10,0.0,0.0
北投區,中央北路4段316巷與中央北路4段口,106-2-10,0.0,0.0
北投區,承德路7段377號前,106-2-16,0.0,0.0
北投區,路與承德路7段口(文林北路302號前),106-2-16,0.0,0.0
北投區,大度路2段往西第060號燈桿,106-2-17,0.0,0.0
北投區,泉源路與中和街口,106-2-20,0.0,0.0
北投區,湖山路1段與陽金公路口,106-2-21,0.0,0.0
北投區,大度路2段第二迴轉道(往東),106-2-22,0.0,0.0
北投區,承德路7段97號與承德路7段口,106-2-7,0.0,0.0
北投區,立功街與立德路口,106-3-7,0.0,0.0
北投區,公館路與承德路7段口,106-2-6,0.0,0.0
北投區,大度路1段與大業路口,106-2-17,0.0,0.0
北投區,石牌路2段33號,106-4-9,0.0,0.0
北投區,中和街367號,106-3-8,0.0,0.0
北投區,光明路與溫泉路37巷口,106-3-12,0.0,0.0
北投區,中央北路4段577巷15弄與中央北路4段577巷口,106-3-18,0.0,0.0
北投區,中央北路1段182號,106-3-10,0.0,0.0
北投區,竹子湖路湖山路1段口附近,106-3-16,0.0,0.0
北投區,石牌路2段與裕民一路口,106-3-21,0.0,0.0
北投區,知行路293巷9弄15號,106-3-28,0.0,0.0
北投區,大業路與育仁路口,106-3-29,0.0,0.0
北投區,大興街與北投路1段口,106-4-15,0.0,0.0
北投區,洲美街與承德路6段口,106-4-16,0.0,0.0
北投區,光明路65號,106-4-23,0.0,0.0
北投區,大業路與北投路1段口,106-4-24,0.0,0.0
北投區,中央北路2段與文化三路口,106-4-25,0.0,0.0
北投區,尊賢街218巷與尊賢街口,106-2-19,0.0,0.0
北投區,自強街92號,106-2-19,0.0,0.0
北投區,榮華三路42巷與榮華三路口,106-2-19,0.0,0.0
北投區,承德路7段384號,106-3-4,0.0,0.0
北投區,文林北路與自強街口,106-1-22,0.0,0.0
北投區,中央北路2段與稻香路口,106-1-30,0.0,0.0
北投區,中央南路1段與清江路口,106-2-1,0.0,0.0
北投區,榮華三路12號與榮華三路口,106-2-1,0.0,0.0
北投區,東華街2段36號,106-2-4,0.0,0.0
北投區,大業路452巷與北投路2段口,106-2-5,0.0,0.0
北投區,北投路2段15號,106-2-9,0.0,0.0
北投區,中央北路4段583巷,106-2-10,0.0,0.0
北投區,大度路2段162號燈桿,106-2-11,0.0,0.0
北投區,大度路3段110號,106-2-12,0.0,0.0
北投區,知行路1巷,106-2-12,0.0,0.0
北投區,大度路1段(農禪寺入口),106-2-16,0.0,0.0
北投區,文林北路與自強街口,106-2-17,0.0,0.0
北投區,承德路7段與公館路口,106-1-26,0.0,0.0
北投區,新市街37號,106-1-27,0.0,0.0
北投區,天母西路122-1號,106-2-2,0.0,0.0
北投區,石牌路2段111號,106-2-16,0.0,0.0
北投區,尊賢街302巷與尊賢街口口,106-2-19,0.0,0.0
北投區,中央北路2段161號,106-2-21,0.0,0.0
北投區,承德路6段335-3號,106-2-22,0.0,0.0
北投區,石牌路1段166巷43弄與西安街1段313巷16弄口,106-1-26,0.0,0.0
北投區,大度路3段093燈桿,106-1-27,0.0,0.0
北投區,中央北路3段50號,106-1-28,0.0,0.0
北投區,大度路3段與立德路口,106-2-5,0.0,0.0
北投區,中央北路3段與中央北路3段102巷口,106-2-11,0.0,0.0
北投區,大業路157號,106-2-12,0.0,0.0
北投區,豐年路2段142-1號與豐年路2段口,106-2-13,0.0,0.0
北投區,行義路039燈桿,106-2-18,0.0,0.0
北投區,行義路060燈桿,106-2-18,0.0,0.0
北投區,行義路237號,106-2-18,0.0,0.0
北投區,大度路3段與立功街口,106-2-24,0.0,0.0
北投區,石牌路2段與天母西路口口,106-3-7,0.0,0.0
北投區,公館路與光明路口口,106-3-7,0.0,0.0
北投區,榮華二路無名巷,106-4-18,0.0,0.0
北投區,中央北路1段12號對面,106-4-23,0.0,0.0
北投區,中央北路3段176號,106-4-25,0.0,0.0
北投區,大業路與大同街口,106-2-10,0.0,0.0
北投區,文林北路153號,106-2-15,0.0,0.0
北投區,中央南路2段32-1號與中央南路2段口,106-2-21,0.0,0.0
北投區,磺港路與公館路376巷6弄口,106-2-28,0.0,0.0
北投區,北投路2段02停車格,106-3-1,0.0,0.0
北投區,天母西路120巷,106-3-7,0.0,0.0
北投區,承德路7段98號,106-2-18,0.0,0.0
北投區,紗帽路3號,106-2-22,0.0,0.0
北投區,承德路7段393巷,106-2-22,0.0,0.0
北投區,陽明路1段43巷,106-2-28,0.0,0.0
北投區,紗帽路91號燈桿,106-3-1,0.0,0.0
北投區,文林北路94巷15號,106-3-2,0.0,0.0
北投區,中和街49號,106-3-3,0.0,0.0
北投區,懷德街75巷,106-3-7,0.0,0.0
北投區,中央南路2段37號,106-3-9,0.0,0.0
北投區,大度路3段與立德路口,106-3-9,0.0,0.0
北投區,承德路7段304巷,106-3-14,0.0,0.0
北投區,石牌路1段139號,106-3-16,0.0,0.0
北投區,1段與無名路口(北投路1段53號旁),106-3-16,0.0,0.0
北投區,紗帽路與中橫路口,106-3-19,0.0,0.0
北投區,大度路3段175-1號,106-3-8,0.0,0.0
北投區,大度路3段270巷口,106-3-14,0.0,0.0
北投區,明德路與懷德街口口,106-3-14,0.0,0.0
北投區,明德路38巷口,106-3-18,0.0,0.0
北投區,承德路6段359號,106-3-18,0.0,0.0
北投區,大度路1段第029燈桿,106-3-18,0.0,0.0
北投區,大度路3段301巷與大度路3段口口,106-3-21,0.0,0.0
北投區,裕民二路33巷口,106-3-24,0.0,0.0
北投區,文林北路244巷口,106-3-26,0.0,0.0
北投區,承德路7段404-1號,106-3-31,0.0,0.0
北投區,承德路6段451號,106-4-2,0.0,0.0
北投區,泉源路第027燈桿,106-4-6,0.0,0.0
北投區,復興一路21號,106-3-25,0.0,0.0
北投區,北投路1段與公館路口口,106-4-8,0.0,0.0
北投區,懷德街與榮華三路口口,106-4-9,0.0,0.0
北投區,承德路7段與公館路口口,106-4-13,0.0,0.0
北投區,明德路38巷口,106-4-14,0.0,0.0
北投區,育仁路135巷,106-2-24,0.0,0.0
北投區,中和街57巷,106-2-25,0.0,0.0
北投區,中和街292巷,106-2-27,0.0,0.0
北投區,新興路160號,106-4-15,0.0,0.0
北投區,中央北路2段1號,106-4-21,0.0,0.0
北投區,承德路7段1號,106-4-25,0.0,0.0
北投區,石牌路1段與東華街1段口口,106-4-27,0.0,0.0
北投區,義理街與立農街2段口口,106-4-27,0.0,0.0
北投區,承德路6段第051停車格,106-4-28,0.0,0.0
北投區,大度路3段296巷17號,106-5-1,0.0,0.0
北投區,大興街大豐停車場前,106-5-1,0.0,0.0
北投區,承德路6段288號,106-5-6,0.0,0.0
北投區,湖山路2段41號,106-5-7,0.0,0.0
北投區,中央北路2段113巷,106-5-12,0.0,0.0
北投區,紗帽路44號燈桿前,106-5-13,0.0,0.0
北投區,石牌路1段166巷與石牌路1段口口,106-2-13,0.0,0.0
北投區,天母西路117巷口,106-2-14,0.0,0.0
北投區,石牌路1段91號,106-2-14,0.0,0.0
北投區,北投路1段與中央南路2段口,106-5-13,0.0,0.0
北投區,中央北路4段與大度路3段口,106-5-20,0.0,0.0
北投區,竹子湖路61號燈桿前,106-5-21,0.0,0.0
北投區,大度路3段270巷,106-5-22,0.0,0.0
北投區,中央南路2段與大興街口,106-2-14,0.0,0.0
北投區,西安街1段369號,106-2-18,0.0,0.0
北投區,大度路3段與立德路口,106-2-21,0.0,0.0
北投區,石牌路1段166巷43弄,106-2-27,0.0,0.0
北投區,竹子湖路38號燈桿前,106-3-5,0.0,0.0
北投區,承德路7段與中央南路2段口,106-3-6,0.0,0.0
北投區,承德路6段與文林北路口,106-3-9,0.0,0.0
北投區,大度路3段159號與大度路3段口前,106-7-11,0.0,0.0
北投區,北投路1段與公館路口口,106-7-11,0.0,0.0
北投區,泉源路與新民路口,106-6-16,0.0,0.0
北投區,石牌路2段343巷8弄5號,106-7-2,0.0,0.0
北投區,公館路與西安街2段口,106-7-8,0.0,0.0
北投區,泉源路19號燈桿,106-3-9,0.0,0.0
北投區,長壽路6號,106-3-11,0.0,0.0
北投區,大業路與育仁路口,106-3-16,0.0,0.0
北投區,中央北路4段595號與中央北路4段口,106-3-17,0.0,0.0
北投區,知行路260巷口,106-1-30,0.0,0.0
北投區,大業路527巷G05燈桿,106-2-1,0.0,0.0
北投區,承德路7段與大度路1段口大業路口,106-2-7,0.0,0.0
北投區,竹子湖路13燈桿,106-2-7,0.0,0.0
北投區,承德路7段393巷與立賢路口口,106-2-12,0.0,0.0
北投區,明德路與西安街1段口,106-2-13,0.0,0.0
北投區,大業路與大度路1段口引道口,106-2-19,0.0,0.0
北投區,北投路1段77號,106-2-19,0.0,0.0
北投區,大度路3段305號關渡所前,106-2-26,0.0,0.0
北投區,尊賢街249巷口,106-2-8,0.0,0.0
北投區,天母西路130巷口,106-2-12,0.0,0.0
北投區,稻香路與中央北路2段口口,106-2-13,0.0,0.0
北投區,珠海路與翠嶺路口,106-2-13,0.0,0.0
北投區,復興一路33巷口,106-3-3,0.0,0.0
北投區,明德路150巷22號前,106-3-5,0.0,0.0
北投區,大度路3段與立功街口,106-3-11,0.0,0.0
北投區,致遠一路2段14號前,106-3-16,0.0,0.0
北投區,中央北路3段168巷,106-3-14,0.0,0.0
北投區,大業路290號,106-6-12,0.0,0.0
北投區,大業路與光明路口,106-6-17,0.0,0.0
北投區,大度路1段與大業路口,106-7-8,0.0,0.0
北投區,公館路與光明路口,106-7-12,0.0,0.0
北投區,西安街1段明德國中旁往東,106-7-14,0.0,0.0
北投區,石牌路2段與東華街2段口,106-7-15,0.0,0.0
北投區,磺港路北投區行政中心前,106-7-26,0.0,0.0
北投區,文林北路與明德路口,106-7-27,0.0,0.0
北投區,東華街1段486巷,106-7-28,0.0,0.0
北投區,承德路7段與實踐街口,106-8-2,0.0,0.0
北投區,石牌路1段與石牌路1段58巷口,106-8-3,0.0,0.0
北投區,北投路1段,106-8-6,0.0,0.0
北投區,大度路1段中油加油站往西,106-8-6,0.0,0.0
北投區,承德路7段台塑加油站入口前,106-6-13,0.0,0.0
北投區,承德路7段與立賢路口,106-6-25,0.0,0.0
北投區,行義路158巷口,106-6-26,0.0,0.0
北投區,磺港路與大興街口,106-7-7,0.0,0.0
北投區,學園路005號路燈桿,106-6-15,0.0,0.0
北投區,石牌路2段201號,106-6-20,0.0,0.0
北投區,湖山路2段5號,106-6-21,0.0,0.0
北投區,立賢路東向西,106-6-30,0.0,0.0
北投區,石牌路1段166巷69弄與西安街1段313巷16弄口口,106-7-8,0.0,0.0
北投區,陽金公路馬槽橋前,106-7-10,0.0,0.0
北投區,致遠一路1段19號前,106-7-10,0.0,0.0
北投區,崇仁路1段68號前,106-7-10,0.0,0.0
北投區,中央南路2段131號,106-7-3,0.0,0.0
北投區,大業路與中央北路2段口,106-6-13,0.0,0.0
北投區,三合街1段與三合街1段79巷口,106-6-14,0.0,0.0
北投區,大度路2段第2迴轉道,106-6-24,0.0,0.0
北投區,中央南路2段32-2號,106-6-26,0.0,0.0
北投區,承德路7段376號,106-6-29,0.0,0.0
北投區,承德路6段與福國路口,106-6-30,0.0,0.0
北投區,洲美快速道路032燈桿,106-6-30,0.0,0.0
北投區,中央北路4段與一德街口,106-7-8,0.0,0.0
北投區,大度路3段115燈桿,106-7-12,0.0,0.0
北投區,承德路7段與立賢路口,106-7-12,0.0,0.0
北投區,立農街1段與立農街1段187巷口,106-7-12,0.0,0.0
北投區,立農街2段202巷與立農街2段202巷3弄口,106-7-13,0.0,0.0
北投區,致遠一路2段5號,106-7-13,0.0,0.0
北投區,自強街5巷福星宮前,106-7-14,0.0,0.0
北投區,中央北路3段與中央北路3段53巷口,106-7-14,0.0,0.0
北投區,榮華三路與榮華三路42巷口,106-7-15,0.0,0.0
北投區,承德路7段與文林北路口,106-7-15,0.0,0.0
北投區,文林北路5巷建德橋前,106-6-21,0.0,0.0
北投區,陽金公路第5號燈桿前,106-6-25,0.0,0.0
北投區,陽金公路第177號燈桿前,106-6-27,0.0,0.0
北投區,承德路7段95號前,106-7-4,0.0,0.0
北投區,承德路7段100號前,106-7-4,0.0,0.0
北投區,石牌路2段301號前,106-7-15,0.0,0.0
北投區,承德路7段與石牌路1段口口,106-7-16,0.0,0.0
北投區,中央北路2段與文化三路口口,106-7-10,0.0,0.0
北投區,明德路110號與明德路口,106-7-10,0.0,0.0
北投區,復興三路第085燈桿,106-7-11,0.0,0.0
北投區,大度路1段150巷口附近,106-7-11,0.0,0.0
北投區,明德路365號,106-7-17,0.0,0.0
北投區,承德路7段166巷口,106-7-18,0.0,0.0
北投區,中央北路3段232號與中央北路3段口,106-7-25,0.0,0.0
北投區,文林北路298號,106-7-24,0.0,0.0
北投區,大業路452巷與大興街9巷口口,106-7-31,0.0,0.0
北投區,洲美街215巷與洲美街口口,106-8-5,0.0,0.0
北投區,中和街與復興四路口口,106-8-6,0.0,0.0
北投區,中央北路4段與一德街口口,106-8-6,0.0,0.0
北投區,承德路7段401巷第154燈桿,106-8-7,0.0,0.0
北投區,西安街1段建明橋左側第1根燈桿前,106-8-7,0.0,0.0
北投區,承德路6段與福國路口第14大客車停車格,106-8-7,0.0,0.0
北投區,石牌路2段359號與石牌路2段口,106-8-17,0.0,0.0
北投區,東華街2段與立農街1段187巷口口,106-8-20,0.0,0.0
北投區,文林北路166巷2弄與文林北路166巷口口,106-8-24,0.0,0.0
北投區,實踐街與致遠二路口口,106-8-24,0.0,0.0
北投區,石牌路1段166巷69弄14號,106-6-20,0.0,0.0
北投區,泉源路30號,106-7-14,0.0,0.0
北投區,泉源路12號燈桿,106-7-20,0.0,0.0
北投區,石牌路1段與西安街1段口,106-7-26,0.0,0.0
北投區,中和街525巷6弄與中和街507巷6弄口,106-7-9,0.0,0.0
北投區,中央北路4段404巷與中央北路4段口口,106-7-10,0.0,0.0
北投區,承德路6段與文林北路5巷口口,106-6-21,0.0,0.0
北投區,中和街453號對面,106-6-25,0.0,0.0
北投區,中央北路4段442巷,106-6-26,0.0,0.0
北投區,公館路與北投路1段口,106-6-27,0.0,0.0
北投區,中央北路2段1號旁地下道,106-7-10,0.0,0.0
北投區,明德路333巷29號與明德路333巷口,106-7-10,0.0,0.0
北投區,知行路225巷與大度路3段301巷口,106-7-11,0.0,0.0
北投區,育仁路95號,106-7-11,0.0,0.0
北投區,實踐街5巷,106-6-27,0.0,0.0
北投區,大業路37號與大業路口,106-7-2,0.0,0.0
北投區,承德路7段與立賢路口口,106-7-3,0.0,0.0
北投區,石牌路2段130巷口,106-7-4,0.0,0.0
北投區,東陽街與懷德街48巷口口,106-7-4,0.0,0.0
北投區,行義路101號對面,106-7-10,0.0,0.0
北投區,明德路333巷口,106-7-14,0.0,0.0
北投區,石牌路1段與西安街2段口,106-6-22,0.0,0.0
北投區,石牌路1段166巷,106-6-24,0.0,0.0
北投區,公館路423巷與公館路口,106-7-1,0.0,0.0
北投區,中和街398巷與中和街口,106-7-6,0.0,0.0
北投區,杏林二路72號,106-7-7,0.0,0.0
北投區,中和街與秀山路46巷口,106-7-8,0.0,0.0
北投區,大業路與育仁路口,106-7-11,0.0,0.0
北投區,大度路3段157號與大度路3段口之5,106-7-12,0.0,0.0
北投區,承德路6段與文林北路175巷口,106-7-13,0.0,0.0
北投區,泉源路(大同之家前),106-7-25,0.0,0.0
北投區,竹子湖路風架口候車亭,106-7-14,0.0,0.0
北投區,三合街2段408號與三合街2段口,106-7-17,0.0,0.0
北投區,承德路6段與福國路口,106-7-20,0.0,0.0
北投區,承德路6段438號,106-7-25,0.0,0.0
北投區,文林北路220號與文林北路218巷口,106-7-31,0.0,0.0
北投區,復興一路光明幹19,106-8-6,0.0,0.0
北投區,北投路2段與中央南路2段口,106-8-21,0.0,0.0
北投區,光明路225號與光明路口,106-8-3,0.0,0.0
北投區,大興街72號,106-8-5,0.0,0.0
北投區,中和街525巷8弄與秀山路口,106-8-9,0.0,0.0
北投區,大業路527巷與大業路口口,106-8-10,0.0,0.0
北投區,裕民二路49巷與裕民二路口口,106-8-20,0.0,0.0
北投區,泉源路第97號燈桿前,106-7-23,0.0,0.0
北投區,磺港路與公館路228巷口口,106-7-24,0.0,0.0
北投區,大度路1段13號前,106-7-24,0.0,0.0
北投區,石牌路1段153巷與西安街1段313巷16弄口,106-8-13,0.0,0.0
北投區,承德路7段280巷29號,106-8-14,0.0,0.0
北投區,石牌路2段35號與振興街口,106-8-15,0.0,0.0
北投區,大度路3段往淡水方向機慢車道,106-7-28,0.0,0.0
北投區,中央北路4段577巷口對面,106-7-28,0.0,0.0
北投區,致遠二路80號前,106-7-28,0.0,0.0
北投區,大度路3段往淡水方向第86號燈桿前,106-7-29,0.0,0.0
北投區,公館路228巷與公館路334巷口口,106-8-3,0.0,0.0
北投區,東華街2段與致遠三路口口,106-8-9,0.0,0.0
北投區,竹子湖路與中興路口口,106-8-15,0.0,0.0
北投區,大業路280巷與大業路口,106-7-12,0.0,0.0
北投區,文林北路與自強街口,106-7-12,0.0,0.0
北投區,懷德街與榮華三路口,106-7-12,0.0,0.0
北投區,中央北路4段515巷與中央北路4段515巷口,106-7-13,0.0,0.0
北投區,承德路6段與承德路7段口,106-8-21,0.0,0.0
北投區,洲美街焚化爐前堤外自行車道,106-8-25,0.0,0.0
北投區,西安街1段與自強街口,106-8-26,0.0,0.0
北投區,承德路7段與公館路口,106-7-20,0.0,0.0
北投區,西安街1段367號2段,106-7-20,0.0,0.0
北投區,中央北路4段與大度路3段口,106-7-21,0.0,0.0
北投區,東華街1段與明德路口,106-7-21,0.0,0.0
北投區,致遠一路2段11巷,106-7-22,0.0,0.0
北投區,公館路432號,106-7-25,0.0,0.0
北投區,明德路與西安街1段口,106-7-27,0.0,0.0
北投區,承德路7段與石牌路1段口,106-7-29,0.0,0.0
北投區,承德路7段384號,106-8-1,0.0,0.0
北投區,承德路6段與福國路口口,106-8-2,0.0,0.0
北投區,中央北路4段354巷,106-8-9,0.0,0.0
北投區,承德路7段137號,106-8-10,0.0,0.0
北投區,東華街2段114號,106-7-10,0.0,0.0
北投區,大度路1段21號,106-7-12,0.0,0.0
北投區,建民路與建民路162巷口,106-7-17,0.0,0.0
北投區,大業路與三合街2段口,106-7-18,0.0,0.0
北投區,振興街與天母西路130巷口,106-7-22,0.0,0.0
北投區,文林北路46號,106-7-14,0.0,0.0
北投區,承德路6段288號,106-7-21,0.0,0.0
北投區,石牌路2段90巷28號,106-7-21,0.0,0.0
北投區,明德路115號,106-7-26,0.0,0.0
北投區,裕民一路33號與裕民二路口,106-7-27,0.0,0.0
北投區,文林北路文林路773號,106-7-3,0.0,0.0
北投區,大度路2段往淡水065號燈桿,106-7-3,0.0,0.0
北投區,行義路133號前,106-7-3,0.0,0.0
北投區,公館路與西安街2段口,106-7-4,0.0,0.0
北投區,文林北路79-1號與文林北路口,106-8-2,0.0,0.0
北投區,中央北路4段515巷,106-8-5,0.0,0.0
北投區,公館路85巷,106-8-12,0.0,0.0
北投區,磺港路38號,106-3-12,0.0,0.0
北投區,復興三路101巷與復興三路口,106-7-7,0.0,0.0
北投區,榮華一路與榮華三路1巷口口,106-7-8,0.0,0.0
北投區,裕民六路90巷1弄前,106-7-17,0.0,0.0
北投區,中央南路2段與承德路7段口口,106-7-13,0.0,0.0
北投區,稻香路113號,106-7-20,0.0,0.0
北投區,新市街與磺港路口,106-7-28,0.0,0.0
北投區,中央北路4段與自立路口口,106-8-8,0.0,0.0
北投區,承德路7段401巷與承德路7段口口,106-9-14,0.0,0.0
北投區,中山路與七星街口,106-9-20,0.0,0.0
北投區,北投路2段北投捷運站前,106-9-26,0.0,0.0
北投區,行義路B6564BC02電桿,106-9-27,0.0,0.0
北投區,承德路7段342巷,106-7-8,0.0,0.0
北投區,吉利街122巷與吉利街口,106-7-9,0.0,0.0
北投區,承德路6段483號,106-7-10,0.0,0.0
北投區,大度路3段與立德路口,106-7-11,0.0,0.0
北投區,承德路7段與公館路口,106-7-16,0.0,0.0
北投區,承德路7段379號,106-7-17,0.0,0.0
北投區,1段166巷與致遠一路2段70巷口(石牌路1段166巷70號前),106-7-18,0.0,0.0
北投區,立農街1段與吉利街123巷8弄口口,106-7-19,0.0,0.0
北投區,大度路3段301巷227號,106-7-24,0.0,0.0
北投區,承德路7段236號,106-7-31,0.0,0.0
北投區,中和街324號,106-7-26,0.0,0.0
北投區,公館路與溫泉路30巷口,106-8-1,0.0,0.0
北投區,承德路6段427號,106-8-18,0.0,0.0
北投區,泉源路第015號燈桿前,106-8-20,0.0,0.0
北投區,大業路與育仁路口,106-8-21,0.0,0.0
北投區,承德路7段282號,106-8-24,0.0,0.0
北投區,東華街2段與立農街2段202巷口口,106-2-14,0.0,0.0
北投區,泉源路第14號燈桿前,106-2-15,0.0,0.0
北投區,承德路7段413巷口前,106-2-20,0.0,0.0
北投區,大度路1段第一迴轉道機慢車道,106-2-20,0.0,0.0
北投區,北投路2段55號前,106-2-25,0.0,0.0
北投區,石牌路2段與天母西路口,106-2-28,0.0,0.0
北投區,東華街1段石牌捷運站2號出口,106-3-6,0.0,0.0
北投區,明德路210號前,106-3-6,0.0,0.0
北投區,裕民二路33巷2號前,106-3-11,0.0,0.0
北投區,西安街2段251號前,106-3-12,0.0,0.0
北投區,中央北路4段601巷11號前,106-3-17,0.0,0.0
北投區,中央北路3段40巷,106-2-22,0.0,0.0
北投區,大度路1段與怡和巷口,106-2-22,0.0,0.0
北投區,承德路6段與文林北路口,106-2-23,0.0,0.0
北投區,立功街與立功街口好事多出口,106-2-23,0.0,0.0
北投區,石牌路2段與天母西路口(榮總立體停車場出口前),106-2-27,0.0,0.0
北投區,光明路151巷,106-2-28,0.0,0.0
北投區,立功街76號停車場出口,106-3-1,0.0,0.0
北投區,大度路1段13號,106-3-2,0.0,0.0
北投區,大度路3段與立德路口,106-3-15,0.0,0.0
北投區,洲美街警局監視器247號燈桿,106-3-21,0.0,0.0
北投區,大度路3段270巷69號,106-4-13,0.0,0.0
北投區,福林路279號前,106-4-17,0.0,0.0
北投區,尊賢街201號,106-3-7,0.0,0.0
北投區,豐年路2段與大業路口,106-3-8,0.0,0.0
北投區,文林北路與建民路口,106-3-3,0.0,0.0
北投區,振興街與天母西路口,106-3-11,0.0,0.0
北投區,實踐街5巷10弄與實踐街5巷口,106-3-17,0.0,0.0
北投區,中央北路4段584號,106-3-22,0.0,0.0
北投區,三合街2段與磺港路口,106-3-28,0.0,0.0
北投區,行義路402巷,106-4-2,0.0,0.0
北投區,明德路與榮華二路口,106-2-4,0.0,0.0
北投區,竹子湖路與中興路口,106-2-4,0.0,0.0
北投區,公館路209巷16弄與公館路209巷36弄口口,106-2-7,0.0,0.0
北投區,清江路25巷與磺港路口,106-2-10,0.0,0.0
北投區,自強街與石牌路1段166巷口口,106-2-18,0.0,0.0
北投區,明德路291號前,106-2-22,0.0,0.0
北投區,大業路65巷,106-3-1,0.0,0.0
北投區,石牌路2段175號,106-3-2,0.0,0.0
北投區,尊賢街245巷與尊賢街口,106-3-15,0.0,0.0
北投區,大度路2段139號燈桿,106-3-16,0.0,0.0
北投區,承德路7段393巷,106-3-16,0.0,0.0
北投區,大度路3段185號,106-3-16,0.0,0.0
北投區,承德路7段401巷620弄367號燈桿,106-4-20,0.0,0.0
北投區,大業路16號,106-3-17,0.0,0.0
北投區,天母西路120巷與天母西路口口,106-4-4,0.0,0.0
北投區,石牌路1段58巷,106-4-9,0.0,0.0
北投區,大度路1段與大度路1段150巷口第一迴轉道(150巷旁),106-3-7,0.0,0.0
北投區,榮華三路(天母橋),106-3-7,0.0,0.0
北投區,公館路423巷與公館路口口,106-3-17,0.0,0.0
北投區,文林北路77號,106-3-29,0.0,0.0
北投區,致遠一路1段104巷與致遠一路1段58巷口,106-2-24,0.0,0.0
北投區,中央北路4段428號對面,106-3-2,0.0,0.0
北投區,天母西路130巷與振興街口,106-3-3,0.0,0.0
北投區,中央北路4段546號,106-3-17,0.0,0.0
北投區,大業路與大同街口,106-4-15,0.0,0.0
北投區,大業路517巷,106-4-19,0.0,0.0
北投區,大業路與豐年路2段口,106-4-19,0.0,0.0
北投區,湖山路1段與陽金公路口,106-3-18,0.0,0.0
北投區,崇仁路1段與中央南路1段225巷口,106-3-23,0.0,0.0
北投區,大業路與豐年路2段口,106-3-24,0.0,0.0
北投區,承德路7段190號1段,106-3-24,0.0,0.0
北投區,承德路6段與洲美街口,106-3-24,0.0,0.0
北投區,大度路1段11-1號,106-4-5,0.0,0.0
北投區,西安街2段與立農街1段口,106-4-12,0.0,0.0
北投區,中央北路2段233號,106-3-22,0.0,0.0
北投區,大度路3段286號,106-3-29,0.0,0.0
北投區,承德路6段溫馨加油站入口前,106-3-16,0.0,0.0
北投區,承德路7段麗車坊汽車百貨店出入口,106-3-22,0.0,0.0
北投區,承德路6段與文林北路5巷口口,106-3-24,0.0,0.0
北投區,懷德街與建民路口,106-4-3,0.0,0.0
北投區,中和街455巷口,106-4-22,0.0,0.0
北投區,明德路與東華街1段口,106-2-16,0.0,0.0
北投區,中央北路2段314號,106-2-22,0.0,0.0
北投區,西安街2段355號,106-2-23,0.0,0.0
北投區,中和街479號與中和街口,106-2-26,0.0,0.0
北投區,磺溪便道332燈桿,106-2-27,0.0,0.0
北投區,大度路1段往淡水機車道(019燈桿),106-3-6,0.0,0.0
北投區,洲美街堤外腳踏車道河雙085燈桿,106-3-19,0.0,0.0
北投區,西安街1段131巷16弄,106-3-20,0.0,0.0
北投區,北投路1段7號,106-3-20,0.0,0.0
北投區,中央北路4段501號,106-3-24,0.0,0.0
北投區,西安街1段281巷,106-3-26,0.0,0.0
北投區,陽金公路與陽金公路口竹子湖所,106-3-27,0.0,0.0
北投區,學園路2號,106-4-7,0.0,0.0
北投區,東華街2段102巷,106-4-8,0.0,0.0
北投區,大度路3段與中央北路4段口,106-3-3,0.0,0.0
北投區,中山北路7段219巷3弄第7大樓停車場出入口,106-2-28,0.0,0.0
北投區,承德路6段453號,106-3-3,0.0,0.0
北投區,大業路與中央北路1段口,106-3-4,0.0,0.0
北投區,大業路527巷與中央北路2段257巷口,106-3-4,0.0,0.0
北投區,大業路527巷U07燈桿,106-3-5,0.0,0.0
北投區,明德路365號,106-3-6,0.0,0.0
北投區,磺溪便道334燈桿,106-3-6,0.0,0.0
北投區,稻香路129巷口,106-3-10,0.0,0.0
北投區,富貴一路3號,106-3-18,0.0,0.0
北投區,大度路2段055燈桿,106-3-18,0.0,0.0
北投區,石牌路1段188號,106-3-22,0.0,0.0
