state_code,center,center_lat,center_lon,dist,vil,km_x,km_y,mrt,hsp_and_clc,illegal,night_club,ubike,edu_all_statecode,106_traffic_done
553526934,"(25.030748638920542, 121.60978577835083)",25.030748638920546,121.60978577835085,南港區,九如里,2767.7500000000005,13467.25000000001,0.0,0.25575660304281495,0.3088469038212946,0.313574943032697,0.0,0.23107141753146362,0.3193239537218509
553526936,"(25.030748638920542, 121.61881581683518)",25.030748638920546,121.6188158168352,南港區,九如里,2767.7500000000005,13468.250000000007,0.0,0.19704925314059255,0.238893022152297,0.2948009634052972,0.29050000000000004,0.0702388781231591,0.2689026292498553
553526937,"(25.030748638920542, 121.62333083607734)",25.030748638920546,121.62333083607734,南港區,舊莊里,2767.7500000000005,13468.750000000004,0.0,0.21452094157680737,0.3124317631870989,0.32440131091953955,0.36350271281274127,0.2221611027060218,0.24702939724199957
553526938,"(25.030748638920542, 121.62784585531952)",25.030748638920546,121.62784585531952,南港區,舊莊里,2767.7500000000005,13469.250000000005,0.0,0.2654778431566382,0.3388973791485411,0.20159504099464653,0.25833096773110437,0.26557573726193856,0.2635763298972834
553626919,"(25.035270497585326, 121.48707825765948)",25.03527049758533,121.48707825765949,萬華區,華江里,2768.25,13459.750000000005,0.0,0.0,0.3478268848696639,0.3312439517267531,0.0,0.24061496212829325,0.3491914635232389
553626920,"(25.035270497585326, 121.4915912344331)",25.03527049758533,121.4915912344331,萬華區,華江里,2768.25,13460.250000000004,0.0,0.0,0.45804925618731224,0.16188747806904508,0.0,0.278812051389462,0.37455449592266143
553626921,"(25.035270497585326, 121.49610421120673)",25.03527049758533,121.49610421120673,萬華區,糖部里,2768.25,13460.750000000004,0.0,0.0,0.4252477467569742,0.2244731700707963,0.0,0.41005097921545747,0.40818688925438257
553626922,"(25.035270497585326, 121.50061718798035)",25.03527049758533,121.50061718798037,萬華區,富民里,2768.25,13461.250000000005,0.0675,0.0,0.34745733655103683,0.41909941659188016,0.0,0.2666454621199015,0.39051978010691324
553626923,"(25.035270497585326, 121.50513016475398)",25.03527049758533,121.50513016475401,萬華區,富福里,2768.25,13461.750000000005,0.2247258051492975,0.26974470167481074,0.3931447519843244,0.3923439180107168,0.0,0.396468329245445,0.375448092611264
553626924,"(25.035270497585326, 121.5096431415276)",25.03527049758533,121.50964314152759,中正區,南門里,2768.25,13462.250000000002,0.2210407202304589,0.33115648458689523,0.38718574114862153,0.27977323178690594,0.0,0.4205107489004632,0.4059006245816124
553626925,"(25.035270497585326, 121.51415611830124)",25.03527049758533,121.51415611830124,中正區,建國里,2768.25,13462.750000000004,0.1108814118777354,0.18334303004659505,0.382058004180875,0.36598689616332625,0.0,0.3186780014984612,0.35674430145640956
553626926,"(25.035270497585326, 121.51866909507487)",25.03527049758533,121.51866909507488,中正區,東門里,2768.25,13463.250000000005,0.16719655349318654,0.3672635157485698,0.3340801204259343,0.4154319288403336,0.17499999999999993,0.41729903571312094,0.3809458770569322
553626927,"(25.035270497585326, 121.5231820718485)",25.03527049758533,121.52318207184851,中正區,東門里,2768.25,13463.750000000005,0.21235121850368552,0.3073044093403152,0.36917799295372583,0.3210744080586369,0.1625,0.38558475502253087,0.40979087064004516
553626928,"(25.035270497585326, 121.52769504862212)",25.03527049758533,121.52769504862214,中正區,文祥里,2768.25,13464.250000000005,0.26983669135238075,0.295949319985703,0.3923315840378498,0.39270263559085006,0.069,0.27691227802721613,0.34768119776229406
553626929,"(25.035270497585326, 121.53220802539575)",25.03527049758533,121.53220802539578,中正區,三愛里,2768.25,13464.750000000007,0.3883718149746022,0.498589610802311,0.2856715928354936,0.419939876649027,0.189,0.32101747962100474,0.3694698383143446
553626930,"(25.035270497585326, 121.53672100216937)",25.03527049758533,121.53672100216936,大安區,民炤里,2768.25,13465.250000000002,0.19525425020270934,0.479039455577513,0.4521575206378721,0.40159750995243976,0.18700000000000006,0.18234528364927843,0.39352040380918546
553626931,"(25.035270497585326, 121.541233978943)",25.03527049758533,121.541233978943,大安區,和安里,2768.25,13465.750000000004,0.25301163785266656,0.2833869439476702,0.46764043392737864,0.3815720406715123,0.0,0.34912538226886153,0.4315762823345468
553626932,"(25.035270497585326, 121.54574695571662)",25.03527049758533,121.54574695571662,大安區,仁慈里,2768.25,13466.250000000004,0.41356015281939335,0.3975432555081271,0.2804020702596847,0.38895516765943555,0.0,0.30496661957213356,0.36034622241083664
553626933,"(25.035270497585326, 121.55025993249026)",25.03527049758533,121.55025993249028,大安區,敦安里,2768.25,13466.750000000005,0.0,0.5172115674997569,0.4361263274206084,0.43538108307550527,0.0,0.46335654731624154,0.3875258206093087
553626934,"(25.035270497585326, 121.55477290926389)",25.03527049758533,121.55477290926387,大安區,光信里,2768.25,13467.250000000002,0.0,0.3554515516291293,0.4146747721608667,0.40992550343610845,0.0,0.2642101436357053,0.42417366580594257
553626935,"(25.035270497585326, 121.55928588603751)",25.03527049758533,121.55928588603751,信義區,西村里,2768.25,13467.750000000004,0.0,0.3818663869732449,0.2615095467770834,0.3446205866825604,0.16349999999999998,0.31903151783953887,0.3410975029259612
553626936,"(25.035270497585326, 121.56379886281114)",25.03527049758533,121.56379886281114,信義區,西村里,2768.25,13468.250000000004,0.0,0.3536967053493713,0.3228561045918316,0.38402839951538614,0.34173966699814057,0.47623533968557197,0.3740512596678497
553626937,"(25.035270497585326, 121.56831183958477)",25.03527049758533,121.56831183958477,信義區,安康里,2768.25,13468.750000000004,0.0,0.4699477903127481,0.3204612152755272,0.441878317526443,0.37455069379487504,0.3575787054792901,0.3499115022875164
553626938,"(25.035270497585326, 121.57282481635839)",25.03527049758533,121.57282481635842,信義區,安康里,2768.25,13469.250000000007,0.0,0.3222907100354398,0.3735730536172127,0.35222945646268716,0.1766245232752865,0.3869041735445262,0.3636574026926854
553626939,"(25.035270497585326, 121.57733779313202)",25.03527049758533,121.57733779313202,信義區,松友里,2768.25,13469.750000000004,0.0,0.25653653557113504,0.3450708889016095,0.39465299059650805,0.14560992411233512,0.4115190032064133,0.3893934644992129
553626940,"(25.035270497585326, 121.58185076990564)",25.03527049758533,121.58185076990564,信義區,松隆里,2768.25,13470.250000000004,0.0,0.3783410889552399,0.24879507711730392,0.3042209796055048,0.3327697214290988,0.3419970276802837,0.3184786135990241
553626941,"(25.035270497585326, 121.58636374667927)",25.03527049758533,121.58636374667928,信義區,中行里,2768.25,13470.750000000004,0.0,0.33256263368791716,0.24874915649533944,0.2987366563442625,0.618,0.3897007747972167,0.36024784638137486
553626942,"(25.035270497585326, 121.59087672345291)",25.03527049758533,121.59087672345294,南港區,百福里,2768.25,13471.250000000007,0.0,0.30170429113610703,0.2692655112626858,0.40762037101193227,0.0,0.36876825447725853,0.3713156251292603
553626943,"(25.035270497585326, 121.59538970022653)",25.03527049758533,121.59538970022652,南港區,仁福里,2768.25,13471.750000000002,0.0,0.27120058996985974,0.31874687650221256,0.18465423769846173,0.0,0.31617192094452345,0.29358443682520946
553626944,"(25.035270497585326, 121.59990267700016)",25.03527049758533,121.59990267700016,南港區,新光里,2768.25,13472.250000000004,0.14100000000000001,0.3315912288579955,0.37985335026603795,0.23936324996143155,0.0,0.23032507221075366,0.34854585500186674
553626945,"(25.035270497585326, 121.60441565377378)",25.03527049758533,121.60441565377378,南港區,九如里,2768.25,13472.750000000004,0.0,0.2969950780549888,0.31350694628971276,0.17101819266447132,0.0,0.340810910020335,0.3671235266203831
553626946,"(25.035270497585326, 121.60892863054741)",25.03527049758533,121.60892863054741,南港區,九如里,2768.25,13473.250000000004,0.13099999999999995,0.23394012529325153,0.3410590939998521,0.22175098646905722,0.0,0.27003392562353035,0.29856948014842066
553626947,"(25.035270497585326, 121.61344160732104)",25.03527049758533,121.61344160732105,南港區,九如里,2768.25,13473.750000000005,0.14708803108645135,0.2318178970980584,0.3155572320985191,0.334700570991778,0.0,0.2588145894951388,0.28681734155763516
553626948,"(25.035270497585326, 121.61795458409466)",25.03527049758533,121.61795458409466,南港區,九如里,2768.25,13474.250000000004,0.04349999999999998,0.21094844749369454,0.25944695434173487,0.2558942945827437,0.0,0.23144089718303654,0.2868264767868632
553626949,"(25.035270497585326, 121.62246756086829)",25.03527049758533,121.62246756086829,南港區,舊莊里,2768.25,13474.750000000004,0.28867090066178974,0.25081213541758157,0.2668594601331281,0.27998448389953645,0.0,0.27109935332825863,0.2719936395084921
553626950,"(25.035270497585326, 121.62698053764193)",25.03527049758533,121.62698053764193,南港區,舊莊里,2768.25,13475.250000000004,0.14326277333006726,0.19528447465599172,0.2849170130334202,0.24822854018679097,0.30400000000000005,0.3447302997878729,0.26017854031090526
553626951,"(25.035270497585326, 121.63149351441555)",25.03527049758533,121.63149351441557,南港區,舊莊里,2768.25,13475.750000000005,0.29,0.17765586219402058,0.25724948709591455,0.20778776713954916,0.04999999999999999,0.3447712103700076,0.2863395943739114
553626952,"(25.035270497585326, 121.63600649118918)",25.03527049758533,121.63600649118919,南港區,舊莊里,2768.25,13476.250000000005,0.0,0.24444615658542831,0.2777519432276919,0.19972885941683696,0.2635,0.1985,0.26408621928886533
553726931,"(25.039792356250114, 121.4887599599972)",25.039792356250114,121.4887599599972,萬華區,柳鄉里,2768.75,13465.75,0.16410565702213514,0.22924973282427177,0.39120974629985894,0.27321683696287824,0.0,0.416711413770806,0.34996593372838575
553726932,"(25.039792356250114, 121.49327098834542)",25.039792356250114,121.49327098834542,萬華區,柳鄉里,2768.75,13466.25,0.2175,0.33034951188097733,0.25509270773743475,0.27598742946824556,0.0,0.3206428638748197,0.30902216029850604
553726933,"(25.039792356250114, 121.49778201669363)",25.039792356250114,121.49778201669365,萬華區,青山里,2768.75,13466.750000000002,0.0,0.4349988505731941,0.3541458249169718,0.32139607573833257,0.0,0.4355335298473606,0.35363442120678673
553726934,"(25.039792356250114, 121.50229304504185)",25.039792356250114,121.50229304504185,萬華區,福音里,2768.75,13467.25,0.0,0.32097113923563636,0.37556440627925447,0.4294560394218695,0.0,0.2578245527485697,0.4079131967426619
553726935,"(25.039792356250114, 121.50680407339007)",25.039792356250114,121.50680407339009,萬華區,新起里,2768.75,13467.750000000002,0.0,0.3101301893963243,0.3398158847651951,0.31824416645237796,0.04500000000000004,0.3152969830175988,0.3396656356360028
553726936,"(25.039792356250114, 121.51131510173829)",25.039792356250114,121.51131510173828,中正區,建國里,2768.75,13468.249999999998,0.0,0.33934319275496866,0.44941431021077,0.29502007068208624,0.2547211983500566,0.45316055631080515,0.4046483591686206
553726937,"(25.039792356250114, 121.51582613008651)",25.039792356250114,121.51582613008652,中正區,黎明里,2768.75,13468.750000000002,0.0,0.4208606847596142,0.3697340008776021,0.3713370518129713,0.21142269404100297,0.2857239998348628,0.3903945948289074
553726938,"(25.039792356250114, 121.52033715843471)",25.039792356250114,121.52033715843471,中正區,東門里,2768.75,13469.25,0.0,0.28884895010425665,0.3387055358272138,0.22498519951321239,0.12303928911801572,0.38025319196556384,0.3513102746875902
553726939,"(25.039792356250114, 121.52484818678293)",25.039792356250114,121.52484818678292,中正區,東門里,2768.75,13469.749999999998,0.0,0.3931376401231923,0.37205881904384935,0.39208204038043987,0.34576690124996057,0.3494528350873938,0.4197297185084539
553726940,"(25.039792356250114, 121.52935921513115)",25.039792356250114,121.52935921513115,中正區,文北里,2768.75,13470.25,0.0,0.4701911248391988,0.31257120779932746,0.3823276703300456,0.3196532300790968,0.30482247916066313,0.3710905293973523
553726941,"(25.039792356250114, 121.53387024347937)",25.039792356250114,121.53387024347937,大安區,民輝里,2768.75,13470.75,0.0,0.32080093992311737,0.4146156221729008,0.34133927403684444,0.3685,0.3289092750660732,0.40044090189674175
553726942,"(25.039792356250114, 121.53838127182759)",25.039792356250114,121.5383812718276,大安區,義村里,2768.75,13471.250000000002,0.0,0.40609295708731313,0.37114594501354853,0.45355278653924597,0.0,0.3609717994525334,0.4289830656194196
553726943,"(25.039792356250114, 121.54289230017581)",25.039792356250114,121.5428923001758,大安區,義村里,2768.75,13471.749999999998,0.24549999999999994,0.3919001390766077,0.2901207685668128,0.2360968749793186,0.0,0.4163509590402669,0.3507432023916235
553726944,"(25.039792356250114, 121.54740332852401)",25.039792356250114,121.547403328524,大安區,仁愛里,2768.75,13472.249999999998,0.21899999999999997,0.4252570056252258,0.34691438672383756,0.24694353830604907,0.0,0.4066182513941841,0.3999792988605349
553726945,"(25.039792356250114, 121.55191435687223)",25.039792356250114,121.55191435687223,大安區,建倫里,2768.75,13472.75,0.0,0.4052366099690051,0.2973832987726259,0.1855304706929715,0.0,0.3871564068091,0.40928689306831434
553726946,"(25.039792356250114, 121.55642538522045)",25.039792356250114,121.55642538522044,大安區,正聲里,2768.75,13473.249999999998,0.3743975902106683,0.35533244644980005,0.3692190563046029,0.2548042140546345,0.0,0.3530643537229757,0.37972807188843055
553726947,"(25.039792356250114, 121.56093641356867)",25.039792356250114,121.56093641356868,信義區,興隆里,2768.75,13473.750000000002,0.17327499018099013,0.33534788891123535,0.4228732870313058,0.4948932544835637,0.0,0.3476444144364884,0.3882979964172388
553726948,"(25.039792356250114, 121.56544744191689)",25.039792356250114,121.56544744191686,信義區,興雅里,2768.75,13474.249999999996,0.49125440342951515,0.3786250770357168,0.3283270251523056,0.37634488467657196,0.0,0.3546427867204401,0.38357569667134656
553726949,"(25.039792356250114, 121.5699584702651)",25.039792356250114,121.5699584702651,信義區,興雅里,2768.75,13474.75,0.42701782424416695,0.39314518805256776,0.357356712341266,0.3557319918140622,0.0,0.32994069069303955,0.36889400346157036
553726950,"(25.039792356250114, 121.57446949861333)",25.039792356250114,121.57446949861333,信義區,廣居里,2768.75,13475.25,0.17238522751867885,0.3008542478736985,0.3778813011750882,0.37316316283061757,0.4825,0.40069609353598645,0.3549000859178571
553726951,"(25.039792356250114, 121.57898052696153)",25.039792356250114,121.57898052696152,信義區,松光里,2768.75,13475.749999999998,0.5131549473599568,0.29289019894672685,0.347758522541145,0.3087852080478294,0.15350000000000003,0.36233751147545046,0.38235662985296204
553726952,"(25.039792356250114, 121.58349155530975)",25.039792356250114,121.58349155530978,信義區,中坡里,2768.75,13476.250000000004,0.0,0.3735752449879677,0.31222476421776474,0.3312029883638337,0.31250000000000006,0.32506259012688615,0.3634235521307515
553726953,"(25.039792356250114, 121.58800258365797)",25.039792356250114,121.58800258365795,南港區,百福里,2768.75,13476.749999999998,0.0,0.3009195167408647,0.4133131764848003,0.38614703669796213,0.5924999999999999,0.22999999999999998,0.34364054626105817
553726954,"(25.039792356250114, 121.59251361200619)",25.039792356250114,121.5925136120062,南港區,仁福里,2768.75,13477.250000000002,0.0,0.315367367349396,0.3763647604152309,0.36070199457292845,0.2515,0.02849999999999997,0.3427185873022058
553726955,"(25.039792356250114, 121.5970246403544)",25.039792356250114,121.5970246403544,南港區,仁福里,2768.75,13477.75,0.0,0.3329380573019552,0.3316421284719577,0.30687327039289797,0.22599999999999998,0.24199999999999994,0.29951588447027017
553726956,"(25.039792356250114, 121.60153566870262)",25.039792356250114,121.60153566870262,南港區,中南里,2768.75,13478.25,0.24499999999999994,0.4171464820659525,0.35226126204096564,0.2725512061980281,0.0,0.3678535336546629,0.3134101394467766
553726957,"(25.039792356250114, 121.60604669705083)",25.039792356250114,121.60604669705084,南港區,中南里,2768.75,13478.75,0.09749999999999998,0.34393022548185553,0.32371974333089765,0.32691906703171797,0.0,0.23444146390943732,0.32145834454902944
553726958,"(25.039792356250114, 121.61055772539905)",25.039792356250114,121.61055772539906,南港區,中研里,2768.75,13479.250000000002,0.08200000000000002,0.14034956359034395,0.34661798645981345,0.23029016479215958,0.0,0.2351089959997278,0.28304999616153786
553726959,"(25.039792356250114, 121.61506875374727)",25.039792356250114,121.61506875374727,南港區,中研里,2768.75,13479.75,0.0,0.548,0.33811324482565097,0.26413519265709373,0.0,0.31436628317935117,0.278647485252973
553726960,"(25.039792356250114, 121.61957978209549)",25.039792356250114,121.61957978209549,南港區,舊莊里,2768.75,13480.25,0.0,0.4095,0.30269294276543685,0.248494926296417,0.0,0.30525333741009286,0.2851565066427553
553826944,"(25.0443142149149, 121.49743249913097)",25.0443142149149,121.49743249913095,萬華區,菜園里,2769.25,13472.249999999998,0.28,0.36090190841834024,0.3938322638776639,0.19066261923880096,0.0,0.3510788926849475,0.3260774959472974
553826945,"(25.0443142149149, 121.50194167289553)",25.0443142149149,121.50194167289551,萬華區,菜園里,2769.25,13472.749999999998,0.0,0.42752276661755845,0.38168194792916266,0.1694242013408946,0.0,0.38778695468288027,0.3205919744835924
553826946,"(25.0443142149149, 121.50645084666009)",25.0443142149149,121.50645084666009,萬華區,萬壽里,2769.25,13473.25,0.48770368964043004,0.38145003266984095,0.35374612041453307,0.2466911023932562,0.0,0.2539075422274809,0.35639833684417643
553826947,"(25.0443142149149, 121.51096002042465)",25.0443142149149,121.51096002042463,中正區,光復里,2769.25,13473.749999999998,0.16494915041376304,0.295810782263919,0.38906755403143034,0.4926769156454121,0.0,0.36439191960632195,0.38394159985344456
553826948,"(25.0443142149149, 121.51546919418921)",25.0443142149149,121.51546919418921,中正區,黎明里,2769.25,13474.25,0.4345390917077797,0.32023342148252504,0.3526322896168767,0.32997928929092923,0.0,0.48105248154437374,0.3776155132996526
553826949,"(25.0443142149149, 121.51997836795375)",25.0443142149149,121.51997836795375,中正區,幸福里,2769.25,13474.75,0.4010289543439753,0.35023081426951697,0.3653031678375277,0.3027892137419652,0.0,0.2988642825347318,0.3881600010869621
553826950,"(25.0443142149149, 121.52448754171832)",25.0443142149149,121.52448754171832,中正區,幸福里,2769.25,13475.25,0.1520971911494606,0.34419940382260505,0.4140826931117671,0.4249120351958991,0.5650000000000001,0.2914375737186268,0.38885339735968366
553826951,"(25.0443142149149, 121.52899671548288)",25.0443142149149,121.52899671548289,中正區,梅花里,2769.25,13475.750000000002,0.44742150149495497,0.3797382253901827,0.41694450589905263,0.3141802629929528,0.229,0.26177943429960693,0.3963959134299655
553826952,"(25.0443142149149, 121.53350588924744)",25.0443142149149,121.53350588924744,大安區,民輝里,2769.25,13476.25,0.0,0.46298800080443653,0.30589462860521727,0.3550502041965333,0.20600000000000002,0.453200715896267,0.3711971862711949
553826953,"(25.0443142149149, 121.538015063012)",25.0443142149149,121.53801506301201,大安區,昌隆里,2769.25,13476.750000000002,0.0,0.38373539329987005,0.3980282912823622,0.420371693993674,0.475,0.502,0.37464624623823556
553826954,"(25.0443142149149, 121.54252423677656)",25.0443142149149,121.54252423677656,大安區,誠安里,2769.25,13477.25,0.010500000000000065,0.367998188401338,0.39177445584325465,0.38458609208111283,0.1755,0.08000000000000002,0.4034155184445867
553826955,"(25.0443142149149, 121.5470334105411)",25.0443142149149,121.54703341054108,大安區,光武里,2769.25,13477.749999999996,0.0,0.3611083416026276,0.34426754904974666,0.38223024368000175,0.302,0.3580139662080238,0.37519085400735747
553826956,"(25.0443142149149, 121.55154258430566)",25.0443142149149,121.55154258430565,大安區,建安里,2769.25,13478.249999999998,0.32799999999999996,0.49912742611481486,0.4055092983155974,0.49959896161719514,0.0,0.5676244356967025,0.3810514336677552
553826957,"(25.0443142149149, 121.55605175807023)",25.0443142149149,121.55605175807024,大安區,華聲里,2769.25,13478.750000000002,0.12649999999999997,0.4234471631738722,0.39662655527540736,0.45213967313615444,0.0,0.33065571218413875,0.42573566651346834
553826958,"(25.0443142149149, 121.56056093183479)",25.0443142149149,121.5605609318348,信義區,新仁里,2769.25,13479.250000000002,0.172,0.134269215467367,0.3832420030247391,0.3603582698435379,0.0,0.23000643469259724,0.3782996101245946
553826959,"(25.0443142149149, 121.56507010559935)",25.0443142149149,121.56507010559936,信義區,新仁里,2769.25,13479.750000000002,0.303,0.560854308671651,0.358743475728202,0.3824609261087987,0.0,0.5271132073220451,0.34043620318818585
553826960,"(25.0443142149149, 121.5695792793639)",25.0443142149149,121.5695792793639,信義區,敦厚里,2769.25,13480.25,0.0,0.4227152558164893,0.4144143642613302,0.39282572419175515,0.0,0.41039252514069746,0.36710735248115234
553826961,"(25.0443142149149, 121.57408845312845)",25.0443142149149,121.57408845312844,信義區,五全里,2769.25,13480.749999999998,0.0,0.23484922822951748,0.4153215048876537,0.2977013436314993,0.0,0.23953129162892578,0.35678758379684594
553826962,"(25.0443142149149, 121.57859762689301)",25.0443142149149,121.578597626893,信義區,永春里,2769.25,13481.249999999998,0.0,0.27827244843059035,0.3211837780519847,0.3775733703533659,0.0,0.3467603238870073,0.33698699798697884
553826963,"(25.0443142149149, 121.58310680065757)",25.0443142149149,121.58310680065756,南港區,萬福里,2769.25,13481.749999999998,0.0,0.23976238237054623,0.39149348573763015,0.2637830548007206,0.0,0.44485838150116574,0.3586017493076068
553826964,"(25.0443142149149, 121.58761597442214)",25.0443142149149,121.58761597442215,南港區,成福里,2769.25,13482.250000000002,0.0,0.24382511663075235,0.3432275488316874,0.28121724786340496,0.0,0.28998391932896506,0.3527110197818654
553826965,"(25.0443142149149, 121.59212514818668)",25.0443142149149,121.59212514818668,南港區,成福里,2769.25,13482.75,0.0,0.42633449548543023,0.35303431932861506,0.23881681489036774,0.0,0.3216430457648492,0.33472666335628687
553826966,"(25.0443142149149, 121.59663432195124)",25.0443142149149,121.59663432195124,南港區,新光里,2769.25,13483.25,0.0,0.3962087061675641,0.37669082261637143,0.17140481323463466,0.0,0.373594843571023,0.3722666231729551
553826967,"(25.0443142149149, 121.6011434957158)",25.0443142149149,121.60114349571579,南港區,中南里,2769.25,13483.749999999998,0.0,0.11366843183881008,0.3336743111904075,0.23382588224975553,0.0,0.3139260351668137,0.3140764167917629
553826968,"(25.0443142149149, 121.60565266948036)",25.0443142149149,121.60565266948036,南港區,中南里,2769.25,13484.25,0.0,0.2844332057280058,0.27585372218200477,0.3355960240497862,0.13,0.32931510422363336,0.2982368403344663
553826969,"(25.0443142149149, 121.61016184324492)",25.0443142149149,121.61016184324491,南港區,中研里,2769.25,13484.749999999998,0.0,0.35039218939715616,0.36007771899802526,0.3423806361346973,0.0,0.2980714283336947,0.29543885567686884
553826970,"(25.0443142149149, 121.61467101700947)",25.0443142149149,121.61467101700948,南港區,中研里,2769.25,13485.25,0.0,0.2859423329125635,0.41772043958964894,0.17423277884626015,0.0,0.3566576709042945,0.28530467003653
553926956,"(25.048836073579686, 121.50407398313715)",25.048836073579693,121.50407398313715,萬華區,福星里,2769.750000000001,13478.25000000001,0.3635,0.34109859278513593,0.37340665314911703,0.3138633434268925,0.0,0.258,0.3318466125959954
553926957,"(25.048836073579686, 121.5085813959683)",25.048836073579693,121.5085813959683,大同區,玉泉里,2769.750000000001,13478.75000000001,0.124,0.3187098994383451,0.3388089685158532,0.34453844931379657,0.0,0.2813415006713372,0.3585722757875888
553926958,"(25.048836073579686, 121.51308880879947)",25.048836073579693,121.51308880879948,中正區,光復里,2769.750000000001,13479.25000000001,0.3655,0.11171789869528022,0.31010817030343096,0.3403426324133028,0.0,0.1347985163123096,0.4205526793451853
553926959,"(25.048836073579686, 121.51759622163063)",25.048836073579693,121.51759622163065,大同區,建明里,2769.750000000001,13479.750000000011,0.3775,0.35044194320251615,0.2984646938406413,0.44113042242264006,0.0,0.30156219922264793,0.3677427895655224
553926960,"(25.048836073579686, 121.52210363446179)",25.048836073579693,121.5221036344618,中山區,正得里,2769.750000000001,13480.250000000011,0.0,0.22232746119181948,0.34849127261932505,0.4234315150456851,0.0,0.24240036613008653,0.37777096925115977
553926961,"(25.048836073579686, 121.52661104729295)",25.048836073579693,121.52661104729296,中山區,正義里,2769.750000000001,13480.750000000011,0.0,0.3354554118408784,0.34103503397529517,0.3200765533431026,0.0,0.20933981232625912,0.41824059908965
553926962,"(25.048836073579686, 121.5311184601241)",25.048836073579693,121.53111846012408,中山區,興亞里,2769.750000000001,13481.250000000005,0.0,0.45640186970110747,0.3411351710069766,0.4191816432049476,0.0,0.33607344435405784,0.3657282366057233
553926963,"(25.048836073579686, 121.53562587295526)",25.048836073579693,121.53562587295526,中山區,朱園里,2769.750000000001,13481.75000000001,0.0,0.4385313379622943,0.4108477933247036,0.41721324283871913,0.0,0.4347631743276784,0.36980382470908946
553926964,"(25.048836073579686, 121.54013328578642)",25.048836073579693,121.54013328578642,中山區,力行里,2769.750000000001,13482.25000000001,0.0,0.280042602785719,0.3716435222042379,0.404902628898466,0.0,0.3499920887994788,0.3995738477776101
553926965,"(25.048836073579686, 121.54464069861758)",25.048836073579693,121.54464069861756,松山區,中正里,2769.750000000001,13482.750000000005,0.0,0.420440524182672,0.2929176296807309,0.36718581329839434,0.0,0.3407648429646052,0.393172496620756
553926966,"(25.048836073579686, 121.54914811144874)",25.048836073579693,121.54914811144873,松山區,美仁里,2769.750000000001,13483.250000000007,0.0,0.41120003918071585,0.3951609758659962,0.32064754794010203,0.0,0.37202411733320595,0.39220308623171796
553926967,"(25.048836073579686, 121.5536555242799)",25.048836073579693,121.5536555242799,松山區,美仁里,2769.750000000001,13483.75000000001,0.0,0.20633548065835017,0.3777777653594769,0.4125005985470238,0.3645,0.3381274003817036,0.3491803445469253
553926968,"(25.048836073579686, 121.55816293711106)",25.048836073579693,121.55816293711105,松山區,吉祥里,2769.750000000001,13484.250000000007,0.0,0.38860219844855903,0.3096557604825074,0.39057216655049887,0.1345,0.40202724997470285,0.39591128718471336
553926969,"(25.048836073579686, 121.56267034994222)",25.048836073579693,121.56267034994222,松山區,吉祥里,2769.750000000001,13484.75000000001,0.0,0.35577372567061644,0.39007204640795384,0.3979073035547629,0.0,0.3831063318955477,0.3637566242657069
553926970,"(25.048836073579686, 121.56717776277338)",25.048836073579693,121.56717776277338,松山區,新聚里,2769.750000000001,13485.25000000001,0.20850000000000002,0.34437919121768956,0.42206661458804196,0.25529079058027543,0.0,0.36399250741539374,0.36758738854213985
553926971,"(25.048836073579686, 121.57168517560453)",25.048836073579693,121.57168517560451,信義區,雅祥里,2769.750000000001,13485.750000000005,0.0,0.40886772473078703,0.35154726211421417,0.45714107142508376,0.0,0.3903699416681882,0.39483358334649327
553926972,"(25.048836073579686, 121.57619258843569)",25.048836073579693,121.57619258843569,信義區,四育里,2769.750000000001,13486.250000000007,0.445,0.3449433528373415,0.37886343225157265,0.3685995116654388,0.15650000000000008,0.34824991026560226,0.35849139921731943
553926973,"(25.048836073579686, 121.58070000126685)",25.048836073579693,121.58070000126685,南港區,合成里,2769.750000000001,13486.750000000007,0.3322753209145826,0.32121120604500847,0.4063633442300362,0.3261156849953709,0.0,0.2275258227103025,0.3931720744347343
553926974,"(25.048836073579686, 121.58520741409801)",25.048836073579693,121.585207414098,南港區,合成里,2769.750000000001,13487.250000000007,0.06126626768096417,0.3752881654150471,0.36660624345617304,0.38696645849478994,0.0,0.35401730183707125,0.3728521978209557
553926975,"(25.048836073579686, 121.58971482692917)",25.048836073579693,121.58971482692915,南港區,聯成里,2769.750000000001,13487.750000000007,0.38207358220926796,0.24514036795273028,0.344118530479529,0.08450000000000002,0.0,0.22640602907166582,0.3600170179354297
553926976,"(25.048836073579686, 121.59422223976033)",25.048836073579693,121.5942222397603,南港區,新光里,2769.750000000001,13488.250000000005,0.05249999999999999,0.208429637000708,0.3071762473134605,0.2961264744815784,0.09499999999999997,0.36672563628371047,0.3318377041156843
553926977,"(25.048836073579686, 121.59872965259149)",25.048836073579693,121.59872965259147,南港區,新光里,2769.750000000001,13488.750000000007,0.05900000000000005,0.09889190753039405,0.30729612904730247,0.22074009037780154,0.0,0.3372048347691889,0.31027096822657374
553926978,"(25.048836073579686, 121.60323706542265)",25.048836073579693,121.60323706542265,南港區,新光里,2769.750000000001,13489.25000000001,0.0,0.1942398288485426,0.36239361998035935,0.1773182449721404,0.5075000000000001,0.2582103336214274,0.32423596050386994
