companyName,storeNumber,storeName,address,lat,lon
統一超商,27257496,台北市第八十八分公司,內湖區紫雲里星雲街136號1樓,25.0798669,121.59496850000001
統一超商,27257518,台北市第五八五分公司,文山區萬年里羅斯福路5段170巷33、35號1樓,25.004655,121.5365649
統一超商,27258158,台北市第五八七分公司,中正區羅斯福路3段80、82號1樓,25.0219837,121.52635790000001
統一超商,27258410,台北市第五八八分公司,內湖區內湖路1段737巷35號1樓,25.079744899999998,121.5787341
統一超商,27259656,台北市第三八七分公司,萬華區富民里廣州街148號,25.036580800000003,121.50059569999999
統一超商,27922226,台北市第一二一分公司,松山區塔悠路31、33號1樓,25.0507342,121.57157099999999
統一超商,27922979,台北市第五七七分公司,松山區撫遠街197、199號1樓,25.0598707,121.5680337
統一超商,27923739,台北市第四一六分公司,文山區萬芳里萬和街6號2樓之1,25.001945499999998,121.56738770000001
統一超商,27924462,台北市第五九二分公司,內湖區星雲街17、17-1號１樓,25.078128,121.590576
統一超商,27924857,台北市第一七四分公司,南港區福德街373巷25號1樓,25.0397098,121.5915506
統一超商,27925080,台北市第五七五分公司,松山區健康路11號1樓,25.053224,121.552453
統一超商,27927854,台北市第十六分公司,士林區福林路191號1樓,25.0969674,121.53265379999999
統一超商,27928657,台北市第五五八分公司,中正區濟南路２段50、52號1樓,25.040272199999997,121.53121409999999
統一超商,27929038,台北市第六０一分公司,松山區復興北路179號,25.0542432,121.544379
統一超商,27929207,台北市第六０二分公司,松山區延壽街323號1樓,25.056713000000002,121.56055400000001
統一超商,27930794,台北市第六０四分公司,中山區錦西街16號,25.060269899999998,121.5213021
統一超商,27931463,台北市第六０五分公司,大安區敦化南路2段63巷7號1樓,25.0311174,121.5495688
統一超商,27932126,台北市第六０六分公司,文山區景行里羅斯福路6段391號,24.9924886,121.5408332
統一超商,27932131,台北市第六０七分公司,萬華區忠德里東園街28巷56、58號1樓,25.026132999999998,121.494375
統一超商,27932569,台北市第六０八分公司,萬華區西藏路125巷17號及129-9號,25.0259789,121.5033178
統一超商,27933455,台北市第六０九分公司,信義區光復南路４１９巷４１號,25.036607,121.55848999999999
統一超商,27934010,台北市第五一六分公司,大同區延平北路４段１５７、１５９號１樓,25.0731183,121.5114223
統一超商,27934428,台北市第三十分公司,松山區南京東路５段334、336號1樓,25.0510894,121.5686879
統一超商,27934969,台北市第一九二分公司,中山區建國北路３段89、91號1樓,25.0656223,121.5368585
統一超商,27937142,台北市第一九七分公司,士林區承德路４段３０號,25.080382999999998,121.522042
統一超商,27937157,台北市第五二五分公司,中山區松江路２０８號１樓,25.057844199999998,121.5329186
統一超商,27939465,台北市第九十八分公司,中正區東門里信義路1段13-1號1樓,25.0364924,121.5227125
統一超商,27939470,台北市第一二四分公司,中山區北安路839-1號,25.084665,121.557303
統一超商,27940028,台北市第三六三分公司,大安區光復南路180巷12號,25.0424914,121.5570156
統一超商,27942454,台北市第一七七分公司,萬華區萬大路292、294號1樓,25.0250457,121.50044550000001
統一超商,27943117,台北市第二四三分公司,信義區莊敬路178巷2號,25.0312165,121.56110859999998
統一超商,27945874,台北市第一七六分公司,南港區聯成里昆陽街150-1、150-3號1樓,25.0491107,121.5941932
統一超商,27947084,台北市第六一四分公司,中山區長春路257號1樓,25.0547848,121.54065290000001
統一超商,27947177,台北市第六一三分公司,大安區通化里光復南路616號1樓,25.032272600000002,121.55726340000001
統一超商,27948416,台北市第六一六分公司,中山區南京東路1段132巷8號1樓,25.0513075,121.5270438
統一超商,27948464,台北市第六一八分公司,內湖區瑞光路580號1樓,25.0801026,121.56640049999999
統一超商,27949007,台北市第六二０分公司,內湖區康樂街213號1樓,25.0762293,121.62170590000001
統一超商,27949560,台北市第六二一分公司,中正區三愛里連雲街81號1樓,25.034315399999997,121.53016140000001
統一超商,27949983,台北市第六二四分公司,信義區興隆里忠孝東路4段514號,25.040831,121.56259399999999
統一超商,27950186,台北市第六二五分公司,中正區臨沂街74、76號,25.0345844,121.5278
統一超商,27950812,台北市第六二七分公司,大安區樂業街71、73號1樓,25.0219229,121.55096029999999
統一超商,27950828,台北市第六二八分公司,信義區松德路200巷10號,25.0348367,121.57365800000001
統一超商,27950968,台北市第九十二分公司,北投區中和街10號,25.137574700000002,121.5034432
統一超商,27951381,台北市第四九六分公司,信義區嘉興街181巷21號,25.026175,121.557473
統一超商,27951404,台北市第六二九分公司,北投區文林北路98號,25.10564,121.517646
統一超商,28410384,台北市第六三一分公司,南港區成福里成福路145、147號,25.0415238,121.587861
統一超商,28410666,台北市第一三五分公司,文山區樟新里木新路3段276號,24.9812437,121.5581412
統一超商,28411530,台北市第六三二分公司,中正區永功里11鄰汀州路1段285號1樓,25.0263615,121.5137938
統一超商,28411551,台北市第六三四分公司,大安區忠孝東路4段223巷42號,25.0435977,121.55307549999999
統一超商,28412480,台北市第六三八分公司,信義區永吉路278巷58弄2號,25.0434723,121.57403490000002
統一超商,28412685,台北市第六四一分公司,中正區華中里萬大路464號,25.0201319,121.49759979999999
統一超商,28412849,台北市第六四二分公司,松山區三民路115號1樓,25.058072,121.56322779999999
統一超商,28413349,台北市第六四三分公司,萬華區中華路二段602-1、602-2號1樓,25.024629,121.50995900000001
統一超商,28413609,台北市第六四四分公司,士林區美崙街112號,25.0971383,121.51973100000001
統一超商,28413827,台北市第六四五分公司,中正區黎明里重慶南路1段1號1樓,25.0466102,121.51365849999999
統一超商,28414895,台北市第二三五分公司,內湖區內湖路1段411巷17號及19弄1號1樓,25.081179000000002,121.57108400000001
統一超商,28415135,台北市第六四七分公司,南港區南港路3段9號1樓,25.05395,121.5920067
統一超商,28415199,台北市第六四八分公司,信義區松山路455號,25.039796300000003,121.5780166
統一超商,28417788,台北市第一四一分公司,大同區重慶北路2段60號、62號1樓,25.0558329,121.51379299999999
統一超商,28418013,台北市第四七一分公司,中山區圓山里中山北路3段57號1樓,25.0683396,121.5229425
