,state_code,center,center_lat,center_lon,dist,vil
271,555027039,"(25.098576518892326, 121.52033911729696)",25.098576518892326,121.52033911729694,士林區,福佳里
272,553826961,"(25.0443142149149, 121.57408845312845)",25.0443142149149,121.57408845312844,信義區,五全里
273,553426917,"(25.026226780255758, 121.59054569292536)",25.02622678025576,121.59054569292536,南港區,九如里
274,553526912,"(25.030748638920542, 121.51045535502298)",25.030748638920546,121.51045535502298,中正區,龍光里
275,552926837,"(25.00361748693183, 121.55405541980197)",25.00361748693183,121.55405541980195,文山區,興泰里
276,554126993,"(25.057879790909254, 121.58334524260403)",25.05787979090925,121.58334524260404,內湖區,週美里
277,554427022,"(25.071445366903614, 121.6014365211962)",25.07144536690361,121.60143652119619,內湖區,金湖里
278,553626940,"(25.035270497585326, 121.58185076990564)",25.03527049758533,121.58185076990564,信義區,松隆里
279,554627018,"(25.080489084233182, 121.5209581882512)",25.080489084233182,121.52095818825121,士林區,通河街
280,553426902,"(25.026226780255758, 121.52278835344755)",25.02622678025576,121.52278835344757,大安區,時代大廈
281,554727038,"(25.08501094289797, 121.58340168226535)",25.08501094289797,121.58340168226536,內湖區,碧湖山莊
282,553626917,"(25.035270497585326, 121.47805230411223)",25.03527049758533,121.47805230411224,板橋區,新北
283,553726951,"(25.039792356250114, 121.57898052696153)",25.039792356250114,121.57898052696152,信義區,松光里
284,552526777,"(24.985530052272686, 121.58773169968796)",24.98553005227269,121.58773169968796,文山區,政大御花園
285,552626788,"(24.99005191093747, 121.55741554585593)",24.990051910937467,121.55741554585592,文山區,明義里
286,554326994,"(25.066923508238826, 121.5103999143309)",25.066923508238826,121.5103999143309,大同區,國順里
287,553726930,"(25.039792356250114, 121.48424893164899)",25.039792356250114,121.48424893164899,三重區,德厚里
288,553426897,"(25.026226780255758, 121.5002025736216)",25.02622678025576,121.50020257362159,萬華區,德昌街口
289,554226999,"(25.062401649574042, 121.57038310970273)",25.062401649574042,121.57038310970272,內湖區,湖元里
290,552926833,"(25.00361748693183, 121.53593837381486)",25.00361748693183,121.53593837381484,文山區,萬和里
291,553226883,"(25.017183062926186, 121.55947331643853)",25.017183062926183,121.55947331643853,大安區,黎和里
292,556027047,"(25.143795105540182, 121.49277994387889)",25.143795105540185,121.49277994387887,北投區,文化里
293,554026976,"(25.05335793224447, 121.54923987593689)",25.053357932244467,121.54923987593688,松山區,南京敦化路口(小巨蛋)
294,552726790,"(24.99457376960226, 121.48880972449982)",24.994573769602262,121.48880972449982,板橋區,新北
295,553726954,"(25.039792356250114, 121.59251361200619)",25.039792356250114,121.5925136120062,南港區,南港花園社區五
296,555927056,"(25.139273246875398, 121.52837416294591)",25.1392732468754,121.52837416294592,北投區,永和里
297,553426909,"(25.026226780255758, 121.55440844520386)",25.02622678025576,121.55440844520386,大安區,法治里
298,553426895,"(25.026226780255758, 121.49116826169124)",25.02622678025576,121.49116826169123,萬華區,和德里
299,553626942,"(25.035270497585326, 121.59087672345291)",25.03527049758533,121.59087672345294,南港區,百福里
300,553726934,"(25.039792356250114, 121.50229304504185)",25.039792356250114,121.50229304504185,萬華區,祖師廟(康定)
301,552526783,"(24.985530052272686, 121.61497570641743)",24.98553005227269,121.61497570641744,深坑區,昇高里
302,553426899,"(25.026226780255758, 121.50923688555199)",25.02622678025576,121.509236885552,中正區,永昌里
303,555427052,"(25.11666395355147, 121.5235205944051)",25.11666395355147,121.5235205944051,北投區,榮華里
304,553626920,"(25.035270497585326, 121.4915912344331)",25.03527049758533,121.4915912344331,萬華區,華江里
305,554527024,"(25.075967225568398, 121.57793943958356)",25.075967225568398,121.57793943958357,內湖區,港墘里
306,554627030,"(25.080489084233182, 121.57493052195808)",25.080489084233182,121.57493052195808,內湖區,捷運港墘站
307,553526894,"(25.030748638920542, 121.42918500866384)",25.030748638920546,121.42918500866385,板橋區,新北
308,555427048,"(25.11666395355147, 121.50555204871144)",25.11666395355147,121.50555204871144,北投區,立賢里
309,556127054,"(25.148316964204966, 121.53154011161672)",25.14831696420497,121.53154011161672,北投區,湖山里
310,557027024,"(25.189013692188038, 121.57448924354928)",25.189013692188038,121.5744892435493,士林區,菁山里
311,553826967,"(25.0443142149149, 121.6011434957158)",25.0443142149149,121.60114349571579,南港區,中南里
312,554327007,"(25.066923508238826, 121.56891684181191)",25.066923508238826,121.56891684181193,松山區,莊敬里
313,556227053,"(25.152838822869754, 121.53685121168722)",25.152838822869754,121.53685121168722,北投區,湖山里
314,553226878,"(25.017183062926186, 121.5368647510887)",25.017183062926183,121.5368647510887,大安區,學府里
315,555827049,"(25.13475138821061, 121.49458610360378)",25.13475138821061,121.49458610360378,北投區,豐年里
316,554026994,"(25.05335793224447, 121.63034329253159)",25.053357932244467,121.63034329253159,汐止區,樟樹里
317,555327030,"(25.112142094886682, 121.4347640284753)",25.11214209488668,121.4347640284753,五股區,觀音里
318,554226998,"(25.062401649574042, 121.56588041953773)",25.062401649574042,121.56588041953772,松山區,新益里
319,554427026,"(25.071445366903614, 121.61943654880596)",25.07144536690361,121.61943654880596,內湖區,康樂街
320,554527014,"(25.075967225568398, 121.5329513956088)",25.075967225568398,121.53295139560879,中山區,新庄里
321,553626924,"(25.035270497585326, 121.5096431415276)",25.03527049758533,121.50964314152759,中正區,南門里
322,555327047,"(25.112142094886682, 121.51113668116334)",25.11214209488668,121.51113668116335,北投區,福興里
323,555827051,"(25.13475138821061, 121.50356923350293)",25.13475138821061,121.50356923350292,北投區,北投國中
324,553926962,"(25.048836073579686, 121.5311184601241)",25.048836073579693,121.53111846012409,中山區,興亞里
325,555427053,"(25.11666395355147, 121.52801273082851)",25.11666395355147,121.52801273082851,士林區,台北美國/日僑學校
326,553826942,"(25.0443142149149, 121.48841415160186)",25.0443142149149,121.48841415160187,三重區,成功里
327,553926955,"(25.048836073579686, 121.49956657030599)",25.048836073579693,121.499566570306,三重區,光正里
328,553426898,"(25.026226780255758, 121.5047197295868)",25.02622678025576,121.5047197295868,萬華區,新和里
329,554427023,"(25.071445366903614, 121.60593652809864)",25.07144536690361,121.60593652809864,內湖區,葫洲里
330,555927049,"(25.139273246875398, 121.49693260106095)",25.1392732468754,121.49693260106095,北投區,文化里
331,555327050,"(25.112142094886682, 121.52461420810829)",25.11214209488668,121.52461420810828,北投區,榮華里
332,555527068,"(25.121185812216254, 121.58779777737995)",25.121185812216247,121.58779777737995,士林區,溪山里
333,553426916,"(25.026226780255758, 121.58602853696017)",25.02622678025576,121.58602853696016,信義區,中坡里
334,553126861,"(25.0126612042614, 121.52502341577855)",25.0126612042614,121.52502341577856,永和區,桂林里
335,552526767,"(24.985530052272686, 121.54232502180552)",24.98553005227269,121.54232502180551,板橋區,新北
336,554527021,"(25.075967225568398, 121.56444302639113)",25.075967225568398,121.56444302639113,中山區,金泰里
337,554327015,"(25.066923508238826, 121.60492725872331)",25.066923508238826,121.60492725872332,內湖區,南湖里
338,553326906,"(25.02170492159097, 121.60089072792744)",25.021704921590967,121.60089072792744,南港區,九如里
339,554226990,"(25.062401649574042, 121.5298588982178)",25.062401649574042,121.5298588982178,中山區,民權吉林路口
340,555827058,"(25.13475138821061, 121.53501018814998)",25.13475138821061,121.53501018814998,士林區,天母里
341,552726796,"(24.99457376960226, 121.5160183566025)",24.994573769602262,121.5160183566025,板橋區,新北
342,554427005,"(25.071445366903614, 121.52493640385471)",25.07144536690361,121.52493640385471,中山區,圓山里
343,552426753,"(24.981008193607902, 121.56150746305997)",24.981008193607906,121.56150746305995,文山區,國泰新村(木新)
344,555327052,"(25.112142094886682, 121.53359922607159)",25.11214209488668,121.53359922607159,士林區,三玉里
345,553426910,"(25.026226780255758, 121.55892560116905)",25.02622678025576,121.55892560116905,信義區,景勤里
346,553826941,"(25.0443142149149, 121.4839049778373)",25.0443142149149,121.4839049778373,三重區,德厚里
347,554727020,"(25.08501094289797, 121.50246149585408)",25.08501094289797,121.50246149585408,士林區,社新里
348,553526926,"(25.030748638920542, 121.57366562441342)",25.030748638920546,121.57366562441341,信義區,三犁里
349,553526914,"(25.030748638920542, 121.51948539350734)",25.030748638920546,121.51948539350735,中正區,捷運中正紀念堂(羅斯福)
350,554126990,"(25.057879790909254, 121.56983272900898)",25.05787979090925,121.56983272900898,松山區,新東里
351,554227003,"(25.062401649574042, 121.5883938703627)",25.062401649574042,121.58839387036271,內湖區,石潭里
352,553326894,"(25.02170492159097, 121.54665808195955)",25.021704921590967,121.54665808195958,大安區,臥龍里
353,554126996,"(25.057879790909254, 121.59685775619907)",25.05787979090925,121.59685775619907,南港區,芬第社區
354,555427050,"(25.11666395355147, 121.51453632155827)",25.11666395355147,121.51453632155828,北投區,永明里
355,549325790,"(24.840830574999547, 120.95644075170257)",24.84083057499955,120.95644075170256,大安區,臥龍里
357,554226997,"(25.062401649574042, 121.56137772937275)",25.062401649574042,121.56137772937277,松山區,三民里
358,553626921,"(25.035270497585326, 121.49610421120673)",25.03527049758533,121.49610421120673,萬華區,中國時報
359,554427019,"(25.071445366903614, 121.58793650048888)",25.07144536690361,121.58793650048887,內湖區,湖興里
360,548825593,"(24.81822128167562, 120.88463114885658)",24.81822128167562,120.88463114885658,士林區,三玉里
361,555427055,"(25.11666395355147, 121.53699700367534)",25.11666395355147,121.53699700367535,士林區,三玉里
362,554126994,"(25.057879790909254, 121.58784941380237)",25.05787979090925,121.58784941380236,內湖區,臺北企業總部園區
363,554827023,"(25.089532801562754, 121.49095241455322)",25.089532801562754,121.49095241455322,板橋區,新北
364,555527056,"(25.121185812216254, 121.53389550819884)",25.121185812216247,121.53389550819885,士林區,東和公園
365,553626932,"(25.035270497585326, 121.54574695571662)",25.03527049758533,121.54574695571662,大安區,仁慈里
366,554527020,"(25.075967225568398, 121.55994422199366)",25.075967225568398,121.55994422199366,中山區,金泰里
367,554127000,"(25.057879790909254, 121.61487444099247)",25.05787979090925,121.6148744409925,南港區,三重里
368,555327048,"(25.112142094886682, 121.51562919014498)",25.11214209488668,121.51562919014498,北投區,榮光里
369,552626793,"(24.99005191093747, 121.58010390383527)",24.990051910937467,121.58010390383528,文山區,政大里
370,552626785,"(24.99005191093747, 121.54380253106834)",24.990051910937467,121.54380253106834,文山區,景東里
371,554326997,"(25.066923508238826, 121.52390382067267)",25.066923508238826,121.52390382067269,中山區,圓山里
372,553326895,"(25.02170492159097, 121.55117746912353)",25.021704921590967,121.55117746912352,大安區,芳和里
373,554727037,"(25.08501094289797, 121.57890500524249)",25.08501094289797,121.57890500524248,內湖區,港富里
374,554427007,"(25.071445366903614, 121.5339364176596)",25.07144536690361,121.53393641765959,中山區,大佳里
375,553526928,"(25.030748638920542, 121.58269566289778)",25.030748638920546,121.58269566289778,信義區,松隆里
376,552826828,"(24.999095628267042, 121.58592356725622)",24.99909562826704,121.58592356725622,文山區,萬興里
377,552126707,"(24.967442617613543, 121.6159433723947)",24.96744261761355,121.6159433723947,文山區,指南里
378,554226986,"(25.062401649574042, 121.51184813755783)",25.062401649574042,121.51184813755785,大同區,柱華大廈
379,552726807,"(24.99457376960226, 121.56590084879076)",24.994573769602262,121.56590084879076,文山區,木柵里
380,553226872,"(25.017183062926186, 121.5097344726689)",25.017183062926183,121.50973447266891,板橋區,新北
381,553226882,"(25.017183062926186, 121.55495160336856)",25.017183062926183,121.55495160336856,大安區,黎元里
382,553026847,"(25.008139345596614, 121.5292353266167)",25.00813934559661,121.5292353266167,永和區,河濱里
383,554226996,"(25.062401649574042, 121.55687503920775)",25.062401649574042,121.55687503920777,松山區,精忠里
384,552726797,"(24.99457376960226, 121.52055312861962)",24.994573769602262,121.52055312861964,中和區,秀山站
385,554827032,"(25.089532801562754, 121.53141418196792)",25.089532801562754,121.53141418196793,士林區,福林里
386,552426763,"(24.981008193607902, 121.60694507214403)",24.981008193607906,121.60694507214406,深坑區,阿柔里
387,553126855,"(25.0126612042614, 121.49787861223092)",25.0126612042614,121.49787861223093,萬華區,興德里
388,554927032,"(25.094054660227542, 121.508901033346)",25.094054660227545,121.508901033346,士林區,社子里
389,553526925,"(25.030748638920542, 121.56915060517126)",25.030748638920546,121.56915060517126,信義區,三犁里
390,554927037,"(25.094054660227542, 121.53137562893157)",25.094054660227545,121.53137562893156,士林區,福林里
391,554427004,"(25.071445366903614, 121.52043639695228)",25.07144536690361,121.52043639695229,中山區,圓山里
392,554727029,"(25.08501094289797, 121.5429315890597)",25.08501094289797,121.54293158905969,中山區,劍潭里
393,553926958,"(25.048836073579686, 121.51308880879947)",25.048836073579693,121.51308880879948,中正區,光復里
394,554527027,"(25.075967225568398, 121.59143585277599)",25.075967225568398,121.59143585277599,內湖區,紫星里
395,552626779,"(24.99005191093747, 121.51657650149315)",24.990051910937467,121.51657650149315,中和區,秀峰里
396,553226879,"(25.017183062926186, 121.54138646415866)",25.017183062926183,121.54138646415865,大安區,學府里
397,553926976,"(25.048836073579686, 121.59422223976033)",25.048836073579693,121.5942222397603,南港區,新光里
398,555227049,"(25.107620236221898, 121.5326860905472)",25.107620236221894,121.5326860905472,士林區,聖山里
399,554527029,"(25.075967225568398, 121.60043346157094)",25.075967225568398,121.60043346157093,內湖區,紫雲里
400,554226982,"(25.062401649574042, 121.49383737689786)",25.062401649574042,121.49383737689784,板橋區,新北
401,554527026,"(25.075967225568398, 121.58693704837852)",25.075967225568398,121.58693704837853,內湖區,紫陽里
402,553526915,"(25.030748638920542, 121.52400041274952)",25.030748638920546,121.52400041274952,大安區,錦泰里
403,554327014,"(25.066923508238826, 121.60042595660939)",25.066923508238826,121.6004259566094,內湖區,寶湖里
404,553326890,"(25.02170492159097, 121.52858053330358)",25.021704921590967,121.52858053330358,大安區,古風里
405,555627049,"(25.125707670881038, 121.49734592091107)",25.125707670881038,121.49734592091109,北投區,八仙里
406,553826963,"(25.0443142149149, 121.58310680065757)",25.0443142149149,121.58310680065756,南港區,萬福里
407,552426758,"(24.981008193607902, 121.58422626760199)",24.981008193607906,121.584226267602,文山區,指南里
408,554327010,"(25.066923508238826, 121.5824207481537)",25.066923508238826,121.58242074815371,內湖區,湖元里
409,552726803,"(24.99457376960226, 121.54776176072231)",24.994573769602262,121.54776176072231,文山區,景東里
410,554727023,"(25.08501094289797, 121.51595152692262)",25.08501094289797,121.51595152692262,士林區,百齡里
411,553226870,"(25.017183062926186, 121.50069104652897)",25.017183062926183,121.50069104652896,萬華區,興德里
412,552526771,"(24.985530052272686, 121.5604876929585)",24.98553005227269,121.5604876929585,文山區,樟林里
413,554427003,"(25.071445366903614, 121.51593639004983)",25.07144536690361,121.51593639004984,大同區,大龍峒保安宮
414,554327016,"(25.066923508238826, 121.60942856083723)",25.066923508238826,121.60942856083723,內湖區,南湖里
415,553126866,"(25.0126612042614, 121.54764408540157)",25.0126612042614,121.54764408540156,大安區,芳蘭山莊
416,553726932,"(25.039792356250114, 121.49327098834542)",25.039792356250114,121.49327098834542,萬華區,柳鄉里
417,556327050,"(25.157360681534538, 121.53566277853835)",25.157360681534534,121.53566277853837,北投區,湖山里
418,553626945,"(25.035270497585326, 121.60441565377378)",25.03527049758533,121.60441565377378,南港區,九如里
419,553926959,"(25.048836073579686, 121.51759622163063)",25.048836073579693,121.51759622163065,大同區,臺北車站(鄭州)
420,553626943,"(25.035270497585326, 121.59538970022653)",25.03527049758533,121.59538970022652,南港區,仁福里
421,555727043,"(25.130229529545826, 121.46777445193538)",25.130229529545822,121.46777445193537,北投區,一德里
422,555027040,"(25.098576518892326, 121.52483329578092)",25.098576518892326,121.52483329578092,士林區,三玉里
423,554427001,"(25.071445366903614, 121.50693637624495)",25.07144536690361,121.50693637624495,大同區,鄰江里
424,556027063,"(25.143795105540182, 121.56464922862247)",25.143795105540185,121.5646492286225,士林區,菁山里一
425,554126992,"(25.057879790909254, 121.57884107140568)",25.05787979090925,121.57884107140569,內湖區,週美里
426,553526927,"(25.030748638920542, 121.5781806436556)",25.030748638920546,121.57818064365559,信義區,松隆里
427,554627024,"(25.080489084233182, 121.54794435510463)",25.080489084233182,121.54794435510463,中山區,大直里
428,554327001,"(25.066923508238826, 121.54190902912838)",25.066923508238826,121.54190902912838,中山區,下埤里
429,554326991,"(25.066923508238826, 121.49689600798912)",25.066923508238826,121.49689600798912,三重區,長壽西街口
430,553426918,"(25.026226780255758, 121.59506284889054)",25.02622678025576,121.59506284889055,南港區,九如里
431,554227001,"(25.062401649574042, 121.57938849003271)",25.062401649574042,121.57938849003271,內湖區,新湖舊宗路口
432,554327018,"(25.066923508238826, 121.61843116506509)",25.066923508238826,121.61843116506508,汐止區,北山里福德宮[新巴士]
433,555527055,"(25.121185812216254, 121.52940365243376)",25.121185812216247,121.52940365243376,士林區,天玉里
434,552726801,"(24.99457376960226, 121.53869221668808)",24.994573769602262,121.53869221668808,文山區,溪口國小
435,552526769,"(24.985530052272686, 121.551406357382)",24.98553005227269,121.55140635738199,新店區,欣欣客運中興站
436,554126978,"(25.057879790909254, 121.51578267462881)",25.05787979090925,121.5157826746288,大同區,雙連里
437,555627042,"(25.125707670881038, 121.4659042520652)",25.125707670881038,121.4659042520652,北投區,一德里
438,554627022,"(25.080489084233182, 121.5389489661535)",25.080489084233182,121.53894896615351,中山區,劍潭里
439,554727040,"(25.08501094289797, 121.59239503631103)",25.08501094289797,121.59239503631106,內湖區,貿商三村
440,556227056,"(25.152838822869754, 121.55032860106883)",25.152838822869754,121.55032860106884,北投區,湖山里
441,554827040,"(25.089532801562754, 121.56738019744765)",25.089532801562754,121.56738019744765,內湖區,西安里
442,553526929,"(25.030748638920542, 121.58721068213995)",25.030748638920546,121.58721068213995,信義區,中行里
443,553826964,"(25.0443142149149, 121.58761597442214)",25.0443142149149,121.58761597442215,南港區,成福里
444,552726808,"(24.99457376960226, 121.57043562080787)",24.994573769602262,121.57043562080787,文山區,萬芳里
445,552826823,"(24.999095628267042, 121.56326372351407)",24.99909562826704,121.56326372351408,文山區,萬美里
446,553026846,"(25.008139345596614, 121.52470867663712)",25.00813934559661,121.52470867663712,板橋區,新北
447,554427014,"(25.071445366903614, 121.56543646597667)",25.07144536690361,121.5654364659767,松山區,莊敬里
448,554727039,"(25.08501094289797, 121.58789835928819)",25.08501094289797,121.5878983592882,內湖區,湖濱里
449,554727031,"(25.08501094289797, 121.5519249431054)",25.08501094289797,121.5519249431054,中山區,自強隧道
450,554226975,"(25.062401649574042, 121.46231854574292)",25.062401649574042,121.46231854574293,板橋區,新北
451,553326900,"(25.02170492159097, 121.57377440494349)",25.021704921590967,121.57377440494349,信義區,六合里
452,555227036,"(25.107620236221898, 121.47427743533446)",25.107620236221894,121.47427743533446,士林區,富洲里
453,552626796,"(24.99005191093747, 121.59371691862286)",24.990051910937467,121.59371691862286,文山區,政大里
454,554427020,"(25.071445366903614, 121.59243650739133)",25.07144536690361,121.59243650739131,內湖區,寶湖里
455,554727042,"(25.08501094289797, 121.60138839035673)",25.08501094289797,121.60138839035672,內湖區,秀湖里
456,555227046,"(25.107620236221898, 121.51920717011349)",25.107620236221894,121.51920717011349,北投區,建民里
457,554427018,"(25.071445366903614, 121.58343649358645)",25.07144536690361,121.58343649358645,內湖區,湖興里
458,552626790,"(24.99005191093747, 121.56649088904767)",24.990051910937467,121.56649088904769,文山區,木柵里
459,554727022,"(25.08501094289797, 121.51145484989978)",25.08501094289797,121.51145484989979,士林區,台2乙線 & 重慶北路四段
460,555327053,"(25.112142094886682, 121.53809173505323)",25.11214209488668,121.53809173505323,士林區,東山里
461,547124897,"(24.741349684374267, 120.97689197237067)",24.74134968437427,120.97689197237068,汐止區,白雲里
462,553626955,"(25.035270497585326, 121.64954542151006)",25.03527049758533,121.64954542151007,汐止區,白雲里
463,553826940,"(25.0443142149149, 121.47939580407274)",25.0443142149149,121.47939580407274,三重區,德厚里
464,553526903,"(25.030748638920542, 121.46982018184342)",25.030748638920546,121.46982018184342,板橋區,新北
465,556827035,"(25.179969974858466, 121.56701458090322)",25.179969974858466,121.56701458090322,士林區,菁山里
466,554727028,"(25.08501094289797, 121.53843491203686)",25.08501094289797,121.53843491203686,中山區,劍潭里
467,552526774,"(24.985530052272686, 121.57410969632323)",24.98553005227269,121.57410969632325,文山區,萬興里
468,555927060,"(25.139273246875398, 121.54634076973733)",25.1392732468754,121.54634076973733,士林區,文化大學
469,553726942,"(25.039792356250114, 121.53838127182759)",25.039792356250114,121.5383812718276,大安區,義村里
470,554026987,"(25.05335793224447, 121.598803074967)",25.053357932244467,121.59880307496701,南港區,東明里
471,553226857,"(25.017183062926186, 121.44190877661941)",25.017183062926183,121.44190877661941,新莊區,瓊林里
472,554827028,"(25.089532801562754, 121.51343117422806)",25.089532801562754,121.51343117422806,士林區,社子里
473,554527008,"(25.075967225568398, 121.50595856922395)",25.075967225568398,121.50595856922396,大同區,老師里
474,555827060,"(25.13475138821061, 121.54399331804913)",25.13475138821061,121.54399331804913,士林區,陽明里
475,555427047,"(25.11666395355147, 121.50105991228803)",25.11666395355147,121.50105991228806,北投區,立農里
476,552826825,"(24.999095628267042, 121.57232766101093)",24.99909562826704,121.57232766101092,文山區,萬芳里
477,554026992,"(25.05335793224447, 121.62133180179885)",25.053357932244467,121.62133180179885,汐止區,南港橋頭[新巴士]
478,554627020,"(25.080489084233182, 121.52995357720235)",25.080489084233182,121.52995357720236,中山區,劍潭里
479,552526781,"(24.985530052272686, 121.60589437084093)",24.98553005227269,121.60589437084093,深坑區,阿柔里
480,555527040,"(25.121185812216254, 121.46202581595738)",25.121185812216247,121.46202581595738,北投區,關渡碼頭
481,554026993,"(25.05335793224447, 121.62583754716522)",25.053357932244467,121.62583754716522,汐止區,樟樹里
482,554227004,"(25.062401649574042, 121.59289656052769)",25.062401649574042,121.59289656052769,內湖區,石潭公園
483,554727032,"(25.08501094289797, 121.55642162012826)",25.08501094289797,121.55642162012828,中山區,捷運劍南路站
484,554727021,"(25.08501094289797, 121.50695817287694)",25.08501094289797,121.50695817287694,士林區,葫蘆里
485,555527050,"(25.121185812216254, 121.50694437360829)",25.121185812216247,121.50694437360828,北投區,東華里
486,553526904,"(25.030748638920542, 121.4743352010856)",25.030748638920546,121.47433520108558,板橋區,新北
487,553226874,"(25.017183062926186, 121.51877789880884)",25.017183062926183,121.51877789880884,永和區,網溪里
488,556926999,"(25.184491833523253, 121.4323320473319)",25.18449183352325,121.43233204733191,淡水區,大庄里
489,553326887,"(25.02170492159097, 121.51502237181161)",25.021704921590967,121.5150223718116,中正區,螢雪里
490,554026988,"(25.05335793224447, 121.60330882033337)",25.053357932244467,121.60330882033337,南港區,東明里
491,552626789,"(24.99005191093747, 121.5619532174518)",24.990051910937467,121.5619532174518,文山區,明興里
492,555527049,"(25.121185812216254, 121.5024525178432)",25.121185812216247,121.50245251784321,北投區,八仙里
493,553426894,"(25.026226780255758, 121.48665110572605)",25.02622678025576,121.48665110572605,板橋區,振義里
494,552726794,"(24.99457376960226, 121.50694881256828)",24.994573769602262,121.50694881256828,板橋區,新北
495,552526770,"(24.985530052272686, 121.55594702517025)",24.98553005227269,121.55594702517023,文山區,樟林里
496,553226881,"(25.017183062926186, 121.5504298902986)",25.017183062926183,121.5504298902986,大安區,黎元里
497,553626912,"(25.035270497585326, 121.45548742024408)",25.03527049758533,121.45548742024408,板橋區,新北
498,554227006,"(25.062401649574042, 121.60190194085767)",25.062401649574042,121.6019019408577,內湖區,蘆洲里
499,554427012,"(25.071445366903614, 121.5564364521718)",25.07144536690361,121.55643645217181,松山區,莊敬里
500,553226885,"(25.017183062926186, 121.56851674257847)",25.017183062926183,121.56851674257848,信義區,泰和里
501,554827027,"(25.089532801562754, 121.50893542229309)",25.089532801562754,121.50893542229308,士林區,社子里
502,554126999,"(25.057879790909254, 121.61037026979412)",25.05787979090925,121.61037026979412,南港區,三重里
503,553326884,"(25.02170492159097, 121.50146421031963)",25.021704921590967,121.50146421031964,萬華區,青年派出所
504,554127002,"(25.057879790909254, 121.62388278338916)",25.05787979090925,121.62388278338915,汐止區,環河里
505,555027036,"(25.098576518892326, 121.50685658184504)",25.098576518892326,121.50685658184506,北投區,三王宮
506,554026954,"(25.05335793224447, 121.45011347787671)",25.053357932244467,121.45011347787673,新莊區,中原里
507,553926954,"(25.048836073579686, 121.49505915747483)",25.048836073579693,121.49505915747484,三重區,成功里
508,553826968,"(25.0443142149149, 121.60565266948036)",25.0443142149149,121.60565266948036,南港區,中南里
509,554627017,"(25.080489084233182, 121.51646049377564)",25.080489084233182,121.51646049377564,士林區,福華里
510,555527098,"(25.121185812216254, 121.72255345033268)",25.121185812216247,121.72255345033268,安樂區,安樂區行政大樓
511,554627035,"(25.080489084233182, 121.59741899433594)",25.080489084233182,121.59741899433594,內湖區,清白里
512,555427049,"(25.11666395355147, 121.51004418513486)",25.11666395355147,121.51004418513487,北投區,吉利里
513,554827043,"(25.089532801562754, 121.58086745325254)",25.089532801562754,121.58086745325254,內湖區,金瑞里
514,552826819,"(24.999095628267042, 121.54513584852035)",24.99909562826704,121.54513584852036,文山區,興豐里
515,554627023,"(25.080489084233182, 121.54344666062907)",25.080489084233182,121.54344666062909,中山區,劍潭里
516,553126863,"(25.0126612042614, 121.53407168362776)",25.0126612042614,121.53407168362776,中正區,Taipei Water Park
517,552726802,"(24.99457376960226, 121.54322698870519)",24.994573769602262,121.5432269887052,文山區,景華里
518,554026995,"(25.05335793224447, 121.63484903789796)",25.053357932244467,121.63484903789795,汐止區,白雲里
519,552526753,"(24.985530052272686, 121.47875567277012)",24.98553005227269,121.47875567277012,中和區,灰磘里
520,553826969,"(25.0443142149149, 121.61016184324492)",25.0443142149149,121.61016184324491,南港區,中南里
521,554326990,"(25.066923508238826, 121.4923947058752)",25.066923508238826,121.4923947058752,板橋區,新北
522,552426745,"(24.981008193607902, 121.52515737579272)",24.981008193607906,121.52515737579272,板橋區,新北
523,553326899,"(25.02170492159097, 121.5692550177795)",25.021704921590967,121.5692550177795,信義區,泰和里
524,555027041,"(25.098576518892326, 121.52932747426489)",25.098576518892326,121.52932747426487,士林區,福志里
525,553226880,"(25.017183062926186, 121.54590817722863)",25.017183062926183,121.54590817722864,大安區,學府里
526,552526782,"(24.985530052272686, 121.61043503862918)",24.98553005227269,121.61043503862919,深坑區,阿柔里
527,555727044,"(25.130229529545826, 121.47226602197816)",25.130229529545822,121.47226602197814,北投區,和信醫院
528,552826820,"(24.999095628267042, 121.54966781726878)",24.99909562826704,121.54966781726877,文山區,興安里
529,554527006,"(25.075967225568398, 121.49696096042899)",25.075967225568398,121.496960960429,三重區,汐止五股高架段
530,552526766,"(24.985530052272686, 121.53778435401728)",24.98553005227269,121.53778435401728,新店區,慈濟醫院
531,553326880,"(25.02170492159097, 121.48338666166367)",25.021704921590967,121.48338666166369,板橋區,新北
532,552426762,"(24.981008193607902, 121.60240131123562)",24.981008193607906,121.60240131123562,深坑區,阿柔里
533,553326901,"(25.02170492159097, 121.57829379210749)",25.021704921590967,121.57829379210749,信義區,六合里
534,554227000,"(25.062401649574042, 121.57488579986772)",25.062401649574042,121.57488579986773,內湖區,湖元里
535,554627033,"(25.080489084233182, 121.58842360538479)",25.080489084233182,121.58842360538479,內湖區,紫陽里
536,553226875,"(25.017183062926186, 121.5232996118788)",25.017183062926183,121.5232996118788,中正區,林興里
537,555927046,"(25.139273246875398, 121.48345764596739)",25.1392732468754,121.4834576459674,北投區,桃源里
538,553026855,"(25.008139345596614, 121.56544852645328)",25.00813934559661,121.56544852645328,大安區,黎和里
539,552326733,"(24.976486334943115, 121.55592207594691)",24.976486334943115,121.55592207594692,文山區,樟新里
540,551826561,"(24.953877041619187, 121.23662166979172)",24.95387704161919,121.23662166979172,中壢區,普強里
541,554927039,"(25.094054660227542, 121.5403654671658)",25.094054660227545,121.5403654671658,士林區,福林里
542,552926789,"(25.00361748693183, 121.33665086795659)",25.00361748693183,121.3366508679566,龜山區,龜山里
