typeofcase,date,time,location,area,address,lat,lon,state_code
住宅竊盜,1060419,16~18,義村里復興南路1段181 ~ 210號,大安區,大安區義村里復興南路1段181號,25.032602100000002,121.5438699,553526924
住宅竊盜,1060420,07~09,建功里重慶北路1段1 ~ 30號,大同區,大同區建功里重慶北路1段1號,25.049577,121.513627,553926960
住宅竊盜,1060420,10~12,星雲街33巷27弄1 ~ 30號,內湖區,內湖區星雲街33巷27弄1號,25.0795915,121.59106129999999,554627032
住宅竊盜,1060420,16~18,蓬萊里昌吉街1 ~ 30號,大同區,大同區蓬萊里昌吉街1號,25.0659729,121.5178956,554326994
住宅竊盜,1060420,22~24,安康里忠孝東路5段236巷45弄1 ~ 30號,信義區,信義區安康里忠孝東路5段236巷45弄1號,25.037684,121.572069,553726944
住宅竊盜,1060421,16~18,天祿里10鄰中山北路6段450巷31 ~ 60號,士林區,士林區天祿里10鄰中山北路6段450巷31號,25.1138118,121.52792759999998,555327052
住宅竊盜,1060421,16~18,江南街71巷31 ~ 60號,內湖區,內湖區江南街71巷31號,25.076559600000003,121.57822820000001,554527025
住宅竊盜,1060422,07~09,成福里成福路121巷56弄1 ~ 30號,南港區,南港區成福里成福路121巷56弄1號,25.0429912,121.58851570000002,553826961
住宅竊盜,1060422,13~15,富光里葫蘆街104巷1 ~ 30號,士林區,士林區富光里葫蘆街104巷1號,25.082425699999998,121.5081903,554627018
住宅竊盜,1060422,19~21,天壽里9鄰中山北路6段405巷31 ~ 60號,士林區,士林區天壽里9鄰中山北路6段405巷31號,25.114697,121.52557970000001,555427052
住宅竊盜,1060422,22~24,建國北路2段61 ~ 90號,中山區,中山區建國北路2段61號,25.055757,121.537466,554126978
住宅竊盜,1060423,16~18,延吉街235巷1 ~ 30號,大安區,大安區延吉街235巷1號,25.036755199999998,121.5558001,553626938
住宅竊盜,1060425,01~03,合江街1 ~ 30號,中山區,中山區合江街1號,25.054903,121.539184,554026977
住宅竊盜,1060425,01~03,東新街91 ~ 120號,南港區,南港區東新街91號,25.046711600000002,121.5891107,553926970
住宅竊盜,1060425,04~06,內湖路1段203巷1 ~ 30號,內湖區,內湖區內湖路1段203巷1號,25.083963600000004,121.56351289999999,554727032
住宅竊盜,1060425,19~21,黎明里漢口街1段1 ~ 30號,中正區,中正區黎明里漢口街1段1號,25.0452642,121.5146888,553826950
住宅竊盜,1060425,19~21,黎明里漢口街1段1 ~ 30號,中正區,中正區黎明里漢口街1段1號,25.0452642,121.5146888,553826950
住宅竊盜,1060426,04~06,立賢里尊賢街239巷1 ~ 30號,北投區,北投區立賢里尊賢街239巷1號,25.116305999999998,121.5074758,555427048
住宅竊盜,1060426,10~12,舊佳里前街125巷1 ~ 30號,士林區,士林區舊佳里前街125巷1號,25.0989234,121.5255476,555027040
住宅竊盜,1060427,01~03,長沙街2段181 ~ 210號,萬華區,萬華區長沙街2段181號,25.040844500000002,121.501325,553726936
住宅竊盜,1060427,10~12,富洲里延平北路8段181 ~ 210號,士林區,士林區富洲里延平北路8段181號,25.1059709,121.4775342,555227036
住宅竊盜,1060427,13~15,萬祥里景明街14巷1 ~ 30號,文山區,文山區萬祥里景明街14巷1號,25.0019413,121.54114070000001,552926828
住宅竊盜,1060427,19~21,天玉里11鄰天母北路28巷1 ~ 30號,士林區,士林區天玉里11鄰天母北路28巷1號,25.119793899999998,121.52603400000001,555527054
住宅竊盜,1060429,01~03,成福里東新街91 ~ 120號,南港區,南港區成福里東新街91號,25.046711600000002,121.5891107,553926970
住宅竊盜,1060429,04~06,臥龍里臥龍街60巷1 ~ 30號,大安區,大安區臥龍里臥龍街60巷1號,25.0216646,121.5474423,553326894
住宅竊盜,1060501,04~06,內湖路1段91巷92弄31 ~ 60號,內湖區,內湖區內湖路1段91巷92弄31號,25.0870843,121.56297350000001,554727036
住宅竊盜,1060501,22~24,民權東路6段190巷61弄1 ~ 30號,內湖區,內湖區民權東路6段190巷61弄1號,25.0663913,121.5944889,554327012
住宅竊盜,1060501,22~24,林森北路159巷31 ~ 60號,中山區,中山區林森北路159巷31號,25.051594,121.52644,554026967
住宅竊盜,1060502,04~06,碧山里內湖路3段60巷12弄1 ~ 30號,內湖區,內湖區碧山里內湖路3段60巷12弄1號,25.0879039,121.59226799999999,554827044
住宅竊盜,1060502,10~12,玉泉里忠孝西路2段1 ~ 30號,大同區,大同區玉泉里忠孝西路2段1號,25.048243399999997,121.51012890000001,553926956
住宅竊盜,1060502,13~15,林森北路511 ~ 540號,中山區,中山區林森北路511號,25.061975600000004,121.52574550000001,554226988
住宅竊盜,1060503,04~06,成福里東新街91 ~ 120號,南港區,南港區成福里東新街91號,25.046711600000002,121.5891107,553926970
住宅竊盜,1060503,10~12,合江街61巷1 ~ 30號,中山區,中山區合江街61巷1號,25.0573234,121.5392565,554126982
住宅竊盜,1060503,22~24,興隆路1段151 ~ 180號,文山區,文山區興隆路1段151號,25.0017867,121.54244140000002,552926828
住宅竊盜,1060503,22~24,峨眉街61 ~ 90號,萬華區,萬華區峨眉街61號,25.043670499999998,121.50616540000001,553826944
住宅竊盜,1060504,16~18,黎明里漢口街1段1 ~ 30號,中正區,中正區黎明里漢口街1段1號,25.0452642,121.5146888,553826950
住宅竊盜,1060504,19~21,黎明里漢口街1段1 ~ 30號,中正區,中正區黎明里漢口街1段1號,25.0452642,121.5146888,553826950
住宅竊盜,1060504,19~21,黎明里漢口街1段20巷6弄,中正區,中正區黎明里漢口街1段20巷6弄,25.0452642,121.5146888,553826950
住宅竊盜,1060505,01~03,洲美里洲美街139巷1 ~ 30號,北投區,北投區洲美里洲美街139巷1號,25.0997157,121.504337,555027036
住宅竊盜,1060506,13~15,東新里向陽路121 ~ 150號,南港區,南港區東新里向陽路121號,25.0555234,121.5941114,554026991
住宅竊盜,1060508,10~12,頂東里晉江街124巷1 ~ 30號,中正區,中正區頂東里晉江街124巷1號,25.0221312,121.5253502,553326891
住宅竊盜,1060508,22~24,環河南路1段61 ~ 90號,萬華區,萬華區環河南路1段61號,25.0452812,121.5023915,553826947
住宅竊盜,1060509,10~12,虎嘯里敦化南路2段151 ~ 180號,大安區,大安區虎嘯里敦化南路2段151號,25.026943499999998,121.54898899999999,553426910
住宅竊盜,1060509,13~15,成功路2段451 ~ 480號,內湖區,內湖區成功路2段451號,25.072126899999997,121.58970649999999,554427021
住宅竊盜,1060510,07~09,景新里吳興街91 ~ 120號,信義區,信義區景新里吳興街91號,25.030587,121.56085130000001,553526923
住宅竊盜,1060510,19~21,景新里吳興街91 ~ 120號,信義區,信義區景新里吳興街91號,25.030587,121.56085130000001,553526923
住宅竊盜,1060511,10~12,長安西路301 ~ 330號,大同區,大同區長安西路301號,25.052306,121.507892,554026965
住宅竊盜,1060511,13~15,民權東路6段180巷77弄1 ~ 30號,內湖區,內湖區民權東路6段180巷77弄1號,25.0661509,121.5932294,554327011
住宅竊盜,1060512,01~03,民生東路4段121 ~ 150號,松山區,松山區民生東路4段121號,25.058281,121.55348500000001,554126987
住宅竊盜,1060512,01~03,老師里延平北路4段179巷1 ~ 30號,大同區,大同區老師里延平北路4段179巷1號,25.076291,121.512272,554527010
住宅竊盜,1060513,13~15,福興里致遠一路2段61 ~ 90號,北投區,北投區福興里致遠一路2段61號,25.112271399999997,121.513337,555327048
住宅竊盜,1060515,04~06,延平北路8段80巷51弄1 ~ 30號,士林區,士林區延平北路8段80巷51弄1號,25.1055473,121.48456000000002,555227037
住宅竊盜,1060515,16~18,三犁里松仁路211 ~ 240號,信義區,信義區三犁里松仁路211號,25.026877,121.56853899999999,553426914
住宅竊盜,1060515,19~21,錦州街151 ~ 180號,中山區,中山區錦州街151號,25.0603365,121.52967350000002,554226986
住宅竊盜,1060516,13~15,芳和里樂業街91 ~ 120號,大安區,大安區芳和里樂業街91號,25.0212492,121.5515815,553326894
住宅竊盜,1060516,16~18,建功里重慶北路1段83巷31 ~ 60號,大同區,大同區建功里重慶北路1段83巷31號,25.0526704,121.5141467,554026967
住宅竊盜,1060517,04~06,重陽里重陽路211 ~ 240號,南港區,南港區重陽里重陽路211號,25.057582699999998,121.60130729999999,554126996
住宅竊盜,1060517,10~12,螢雪里9鄰汀洲路2段6巷1 ~ 30號,中正區,中正區螢雪里9鄰汀洲路2段6巷1號,25.002856299999998,121.53553149999999,552926830
住宅竊盜,1060517,13~15,五分里32鄰康寧路3段265巷12之1 ~ 30號,內湖區,內湖區五分里32鄰康寧路3段265巷12之1號,25.0691123,121.6119014,554327020
住宅竊盜,1060518,10~12,長沙街2段121 ~ 150號,萬華區,萬華區長沙街2段121號,25.0405516,121.50351940000002,553726936
住宅竊盜,1060518,19~21,東園街151 ~ 180號,萬華區,萬華區東園街151號,25.024539100000002,121.4972242,553426891
住宅竊盜,1060519,07~09,名山里中山北路6段2巷31 ~ 60號,士林區,士林區名山里中山北路6段2巷31號,25.103435,121.5274121,555127045
住宅竊盜,1060519,19~21,新生北路3段11巷1 ~ 30號,中山區,中山區新生北路3段11巷1號,25.0637969,121.52751470000001,554226992
住宅竊盜,1060520,16~18,伊通街66之1 ~ 30號,中山區,中山區伊通街66之1號,25.0522003,121.53489040000001,554026970
住宅竊盜,1060523,10~12,螢圃里重慶南路3段65巷4弄1 ~ 30號,中正區,中正區螢圃里重慶南路3段65巷4弄1號,25.041536999999998,121.513279,553726941
住宅竊盜,1060523,13~15,泉源里1鄰珠海路121 ~ 150號,北投區,北投區泉源里1鄰珠海路121號,25.1423283,121.5062733,556027050
住宅竊盜,1060523,13~15,錦州街181 ~ 210號,中山區,中山區錦州街181號,25.0604257,121.53103899999999,554226986
住宅竊盜,1060523,16~18,螢圃里重慶南路3段65巷4弄1 ~ 30號,中正區,中正區螢圃里重慶南路3段65巷4弄1號,25.041536999999998,121.513279,553726941
住宅竊盜,1060523,16~18,螢圃里重慶南路3段65巷4弄1 ~ 30號,中正區,中正區螢圃里重慶南路3段65巷4弄1號,25.041536999999998,121.513279,553726941
住宅竊盜,1060523,16~18,螢圃里重慶南路3段65巷4弄1 ~ 30號,中正區,中正區螢圃里重慶南路3段65巷4弄1號,25.041536999999998,121.513279,553726941
住宅竊盜,1060523,19~21,德惠街3巷1 ~ 30號,中山區,中山區德惠街3巷1號,25.067018,121.5231105,554326997
住宅竊盜,1060524,07~09,民生東路3段9巷1 ~ 30號,中山區,中山區民生東路3段9巷1號,25.058335500000002,121.5376308,554126984
住宅竊盜,1060525,07~09,試院里006鄰和興路53巷2弄1 ~ 30號,文山區,文山區試院里006鄰和興路53巷2弄1號,24.985307000000002,121.54783400000001,552526767
住宅竊盜,1060526,04~06,黎元里安居街124巷1 ~ 30號,大安區,大安區黎元里安居街124巷1號,25.0184183,121.5518394,553226885
住宅竊盜,1060528,19~21,吳興街350巷1 ~ 30號,信義區,信義區吳興街350巷1號,25.025536499999998,121.5662713,553426910
住宅竊盜,1060528,22~24,河堤里金門街1 ~ 30號,中正區,中正區河堤里金門街1號,25.02302730000001,121.52479450000001,553326893
住宅竊盜,1060529,19~21,松江路362巷1 ~ 30號,中山區,中山區松江路362巷1號,25.0619877,121.5328981,554226990
住宅竊盜,1060530,10~12,建國北路2段258巷1 ~ 30號,中山區,中山區建國北路2段258巷1號,25.061918300000002,121.5364888,554226991
住宅竊盜,1060530,19~21,奇岩里公館路130巷1弄1 ~ 30號,北投區,北投區奇岩里公館路130巷1弄1號,25.1293397,121.50505679999999,555727051
住宅竊盜,1060531,07~09,西園路320巷36弄1 ~ 30號,萬華區,萬華區西園路320巷36弄1號,25.026044,121.4923983,553426895
住宅竊盜,1060531,16~18,敦安里敦化南路1段295巷31 ~ 60號,大安區,大安區敦安里敦化南路1段295巷31號,25.0330358,121.54921809999999,553626927
住宅竊盜,1060601,07~09,玉成街201巷1 ~ 30號,南港區,南港區玉成街201巷1號,25.0442924,121.5847631,553826963
住宅竊盜,1060601,13~15,幸福里杭州南路1段6巷1 ~ 30號,中正區,中正區幸福里杭州南路1段6巷1號,25.034737,121.5241519,553626926
住宅竊盜,1060601,22~24,撫遠街400巷31 ~ 60號,松山區,松山區撫遠街400巷31號,25.065307699999998,121.5653121,554327003
住宅竊盜,1060602,07~09,至聖里大龍街271 ~ 300號,大同區,大同區至聖里大龍街271號,25.0717907,121.5159395,554427004
住宅竊盜,1060602,13~15,桃源里中央北路3段236巷1 ~ 30號,北投區,北投區桃源里中央北路3段236巷1號,25.1360854,121.48017620000002,555827046
住宅竊盜,1060602,16~18,誠安里復興南路1段61 ~ 90號,大安區,大安區誠安里復興南路1段61號,25.032602100000002,121.5438699,553526924
住宅竊盜,1060603,07~09,南門里延平南路181 ~ 210號,中正區,中正區南門里延平南路181號,25.0342563,121.5075713,553626921
住宅竊盜,1060604,16~18,龍淵里辛亥路2段181 ~ 210號,大安區,大安區龍淵里辛亥路2段181號,25.0006459,121.5543294,552826827
住宅竊盜,1060606,07~09,天祿里士東路89巷16弄1 ~ 30號,士林區,士林區天祿里士東路89巷16弄1號,25.113221,121.52859199999999,555327051
住宅竊盜,1060606,07~09,蘭雅里5鄰士東路120巷22弄1 ~ 30號,士林區,士林區蘭雅里5鄰士東路120巷22弄1號,25.110451,121.530914,555327050
住宅竊盜,1060607,01~03,清江里崇仁路1段131巷10弄1 ~ 30號,北投區,北投區清江里崇仁路1段131巷10弄1號,25.1243503,121.50201489999999,555627050
住宅竊盜,1060607,10~12,南港路3段16巷1弄1 ~ 30號,南港區,南港區南港路3段16巷1弄1號,25.0549246,121.5923169,554026989
住宅竊盜,1060607,13~15,寧夏路91 ~ 120號,大同區,大同區寧夏路91號,25.0594258,121.5150007,554126981
住宅竊盜,1060608,16~18,雅祥里松信路31 ~ 60號,信義區,信義區雅祥里松信路31號,25.048266199999997,121.57219070000001,553926970
住宅竊盜,1060610,19~21,萬美里010鄰萬美街1段91 ~ 120號,文山區,文山區萬美里010鄰萬美街1段91號,25.001068,121.56631999999999,552826831
住宅竊盜,1060615,07~09,忠孝東路4段553巷16弄1 ~ 30號,信義區,信義區忠孝東路4段553巷16弄1號,25.0428407,121.563084,553826955
住宅竊盜,1060616,13~15,朱崙街31 ~ 60號,中山區,中山區朱崙街31號,25.0500866,121.54093329999999,553926967
住宅竊盜,1060616,19~21,龍江路120巷1 ~ 30號,中山區,中山區龍江路120巷1號,25.053706,121.54030700000001,554026975
住宅竊盜,1060617,01~03,南港路2段151 ~ 180號,南港區,南港區南港路2段151號,25.054443399999997,121.5956354,554026989
住宅竊盜,1060619,04~06,安康里松仁路121 ~ 150號,信義區,信義區安康里松仁路121號,25.034654500000002,121.5684156,553626935
住宅竊盜,1060619,07~09,錦安里潮州街91 ~ 120號,大安區,大安區錦安里潮州街91號,25.028923000000002,121.52671799999999,553526911
住宅竊盜,1060619,10~12,湖山里紗帽路1 ~ 30號,北投區,北投區湖山里紗帽路1號,25.1384823,121.5336301,555927057
住宅竊盜,1060619,13~15,陽明里光華路26巷1 ~ 30號,士林區,士林區陽明里光華路26巷1號,25.1373187,121.5420889,555927059
住宅竊盜,1060619,19~21,社新里延平北路6段261巷1 ~ 30號,士林區,士林區社新里延平北路6段261巷1號,25.08707260000001,121.50930559999999,554727024
住宅竊盜,1060619,22~24,景新里吳興街91 ~ 120號,信義區,信義區景新里吳興街91號,25.030587,121.56085130000001,553526923
住宅竊盜,1060620,13~15,延平里民生西路301 ~ 330號,大同區,大同區延平里民生西路301號,25.0570861,121.51287590000001,554126976
住宅竊盜,1060620,22~24,天津街61 ~ 90號,中山區,中山區天津街61號,25.05141810000001,121.52344879999998,554026966
住宅竊盜,1060621,07~09,星明里重慶北路2段97巷1 ~ 30號,大同區,大同區星明里重慶北路2段97巷1號,25.056642899999996,121.51399280000001,554126975
住宅竊盜,1060621,10~12,一德里中央北路4段481 ~ 510號,北投區,北投區一德里中央北路4段481號,25.1356027,121.4789163,555827045
住宅竊盜,1060622,04~06,隆和里延平北路3段66巷1 ~ 30號,大同區,大同區隆和里延平北路3段66巷1號,25.063516,121.51129399999999,554226988
住宅竊盜,1060623,13~15,雅祥里永吉路61 ~ 90號,信義區,信義區雅祥里永吉路61號,25.045847,121.5692588,553826964
住宅竊盜,1060624,01~03,天母里中山北路7段141巷1 ~ 30號,士林區,士林區天母里中山北路7段141巷1號,25.123201,121.53211259999999,555527056
住宅竊盜,1060624,04~06,吉林路301 ~ 330號,中山區,中山區吉林路301號,25.063222399999997,121.5304428,554226992
住宅竊盜,1060624,04~06,福興里自強街5巷137弄1 ~ 30號,北投區,北投區福興里自強街5巷137弄1號,25.112114899999998,121.51084579999998,555327047
住宅竊盜,1060624,13~15,福佳里美崙街62巷1 ~ 30號,士林區,士林區福佳里美崙街62巷1號,25.0907401,121.518201,554827030
住宅竊盜,1060624,19~21,清江里新市街24巷61 ~ 90號,北投區,北投區清江里新市街24巷61號,25.13105280000001,121.50335759999999,555727051
住宅竊盜,1060625,01~03,舊佳里19鄰文林路421 ~ 450號,士林區,士林區舊佳里19鄰文林路421號,25.0943574,121.5247993,554927036
住宅竊盜,1060625,22~24,龍江路394巷31 ~ 60號,中山區,中山區龍江路394巷31號,25.067313000000002,121.53978799999999,554327001
住宅竊盜,1060626,13~15,通化里通化街19巷1 ~ 30號,大安區,大安區通化里通化街19巷1號,25.031771,121.555613,553526925
住宅竊盜,1060626,22~24,萬年里公館街1 ~ 30號,文山區,文山區萬年里公館街1號,25.0048705,121.5384631,552926838
住宅竊盜,1060629,01~03,朝陽里重慶北路2段16巷1 ~ 30號,大同區,大同區朝陽里重慶北路2段16巷1號,25.054576,121.51408799999999,554026971
住宅竊盜,1060629,01~03,蘭興里文林路661巷39弄1 ~ 30號,士林區,士林區蘭興里文林路661巷39弄1號,25.1002368,121.52147790000001,555027041
住宅竊盜,1060629,19~21,民權東路6段241 ~ 270號,內湖區,內湖區民權東路6段241號,25.0669617,121.60037009999999,554327014
住宅竊盜,1060630,04~06,南京東路3段303巷7弄1 ~ 30號,松山區,松山區南京東路3段303巷7弄1號,25.0527655,121.5466358,554026974
住宅竊盜,1060630,10~12,安康路93巷4弄1 ~ 30號,內湖區,內湖區安康路93巷4弄1號,25.062981100000002,121.59717549999999,554227006
住宅竊盜,1060630,13~15,西寧南路90巷1 ~ 30號,萬華區,萬華區西寧南路90巷1號,25.042133800000002,121.5057635,553826941
住宅竊盜,1060701,13~15,大學里溫州街61 ~ 90號,大安區,大安區大學里溫州街61號,25.0206658,121.5330206,553326888
住宅竊盜,1060702,16~18,三玉里忠誠路2段181 ~ 210號,士林區,士林區三玉里忠誠路2段181號,25.1163995,121.5339561,555427054
住宅竊盜,1060703,10~12,八仙里大度路怡和巷3弄1 ~ 30號,北投區,北投區八仙里大度路怡和巷3弄1號,25.122053100000002,121.4960138,555527048
住宅竊盜,1060705,22~24,內湖路2段235巷1 ~ 30號,內湖區,內湖區內湖路2段235巷1號,25.0822638,121.56902579999999,554627031
住宅竊盜,1060706,13~15,和平西路3段51巷1 ~ 30號,萬華區,萬華區和平西路3段51巷1號,25.0353492,121.5029844,553626923
住宅竊盜,1060706,16~18,福德街309巷31 ~ 60號,南港區,南港區福德街309巷31號,25.039168300000004,121.5883363,553726952
住宅竊盜,1060707,01~03,天福里天母東路8巷1 ~ 30號,士林區,士林區天福里天母東路8巷1號,25.1169142,121.53188119999999,555427054
住宅竊盜,1060707,10~12,百福里福德街309巷31 ~ 60號,南港區,南港區百福里福德街309巷31號,25.039168300000004,121.5883363,553726952
住宅竊盜,1060707,13~15,民權東路3段106巷1 ~ 30號,松山區,松山區民權東路3段106巷1號,25.0618628,121.5449868,554226992
住宅竊盜,1060708,19~21,星雲街151 ~ 180號,內湖區,內湖區星雲街151號,25.080197100000003,121.5955652,554627034
住宅竊盜,1060708,22~24,龍福里南昌路1段51巷1 ~ 30號,中正區,中正區龍福里南昌路1段51巷1號,25.028452899999998,121.519474,553426908
住宅竊盜,1060710,10~12,中央里中央南路1段196巷1 ~ 30號,北投區,北投區中央里中央南路1段196巷1號,25.1330116,121.5016154,555827051
住宅竊盜,1060710,13~15,永倫里倫等街30巷1 ~ 30號,士林區,士林區永倫里倫等街30巷1號,25.0918582,121.501291,554927028
住宅竊盜,1060711,13~15,承德里後港街20巷1 ~ 30號,士林區,士林區承德里後港街20巷1號,25.0828354,121.5226344,554727022
住宅竊盜,1060712,10~12,龍坡里溫州街18巷1 ~ 30號,大安區,大安區龍坡里溫州街18巷1號,25.024784,121.533217,553426900
住宅竊盜,1060712,13~15,龍江路298巷1 ~ 30號,中山區,中山區龍江路298巷1號,25.0619402,121.53972979999999,554226991
住宅竊盜,1060714,01~03,三張里松智路39巷1 ~ 30號,信義區,信義區三張里松智路39巷1號,25.048006899999997,121.572348,553926969
住宅竊盜,1060714,19~21,三民路74巷1 ~ 30號,松山區,松山區三民路74巷1號,25.055870600000002,121.56395970000001,554126985
住宅竊盜,1060715,22~24,林森北路159巷31 ~ 60號,中山區,中山區林森北路159巷31號,25.051594,121.52644,554026967
住宅竊盜,1060715,22~24,樟林里002鄰光輝路30巷1 ~ 30號,文山區,文山區樟林里002鄰光輝路30巷1號,24.986178,121.55464099999999,552526772
住宅竊盜,1060715,22~24,松山路515巷2弄1 ~ 30號,信義區,信義區松山路515巷2弄1號,25.038339,121.57861000000001,553726947
住宅竊盜,1060716,13~15,內湖路2段451 ~ 480號,內湖區,內湖區內湖路2段451號,25.078647399999998,121.5791182,554627028
住宅竊盜,1060716,16~18,天壽里中山北路7段30巷16弄1 ~ 30號,士林區,士林區天壽里中山北路7段30巷16弄1號,25.102869100000003,121.52518719999999,555127044
住宅竊盜,1060717,07~09,福住里永康街23巷45弄1 ~ 30號,大安區,大安區福住里永康街23巷45弄1號,25.032239,121.5321,553526921
住宅竊盜,1060717,07~09,合成里21鄰忠孝東路6段269巷2弄1 ~ 30號,南港區,南港區合成里21鄰忠孝東路6段269巷2弄1號,25.049821899999998,121.5895875,553926977
住宅竊盜,1060717,07~09,環山路1段59巷10弄1 ~ 30號,內湖區,內湖區環山路1段59巷10弄1號,25.085569699999997,121.5680631,554727035
住宅竊盜,1060717,10~12,江南街121 ~ 150號,內湖區,內湖區江南街121號,25.076242699999998,121.57585309999999,554527024
住宅竊盜,1060719,22~24,林森北路107巷61 ~ 90號,中山區,中山區林森北路107巷61號,25.0499592,121.52710090000001,553926964
住宅竊盜,1060720,01~03,福安里延平北路7段106巷132弄1 ~ 30號,士林區,士林區福安里延平北路7段106巷132弄1號,25.105827899999998,121.4777337,555227036
住宅竊盜,1060720,10~12,河堤里金門街1 ~ 30號,中正區,中正區河堤里金門街1號,25.02302730000001,121.52479450000001,553326893
住宅竊盜,1060722,04~06,福華里承德路4段40巷121 ~ 150號,士林區,士林區福華里承德路4段40巷121號,25.0807939,121.5223739,554627019
住宅竊盜,1060722,04~06,三玉里德行東路129巷1 ~ 30號,士林區,士林區三玉里德行東路129巷1號,25.108443700000002,121.5292765,555227049
住宅竊盜,1060723,07~09,大理街160巷19弄1 ~ 30號,萬華區,萬華區大理街160巷19弄1號,25.0329717,121.49371940000002,553526914
住宅竊盜,1060723,22~24,中央里大業路280巷1 ~ 30號,北投區,北投區中央里大業路280巷1號,25.127794,121.499817,555627050
住宅竊盜,1060725,10~12,永春里松山路287巷1 ~ 30號,信義區,信義區永春里松山路287巷1號,25.042961,121.578271,553826959
住宅竊盜,1060725,13~15,泉源里登山路31 ~ 60號,北投區,北投區泉源里登山路31號,25.145885999999997,121.512731,556027051
住宅竊盜,1060725,16~18,福住里新生南路2段16巷1 ~ 30號,大安區,大安區福住里新生南路2段16巷1號,25.0325829,121.53206899999999,553526922
住宅竊盜,1060726,01~03,蘭雅里士東路46巷31 ~ 60號,士林區,士林區蘭雅里士東路46巷31號,25.1107312,121.5280088,555327050
住宅竊盜,1060727,04~06,五分街72巷1 ~ 30號,內湖區,內湖區五分街72巷1號,25.0664955,121.61630790000001,554327017
住宅竊盜,1060727,16~18,松友里松德路307巷1 ~ 30號,信義區,信義區松友里松德路307巷1號,25.030886199999998,121.57545879999999,553526927
住宅竊盜,1060731,10~12,延壽街91 ~ 120號,松山區,松山區延壽街91號,25.05724660000001,121.56663600000002,554126988
住宅竊盜,1060731,19~21,名山里5鄰雨聲街61 ~ 90號,士林區,士林區名山里5鄰雨聲街61號,25.1030402,121.52841770000002,555127045
住宅竊盜,1060801,22~24,信義路4段99巷31 ~ 60號,大安區,大安區信義路4段99巷31號,25.034874300000002,121.54713629999999,553626931
住宅竊盜,1060802,04~06,八德路4段601 ~ 630號,松山區,松山區八德路4段601號,25.050191199999997,121.5743656,553926975
住宅竊盜,1060804,07~09,中心里中和街1 ~ 30號,北投區,北投區中心里中和街1號,25.139096,121.50154199999999,555927050
住宅竊盜,1060804,10~12,福住里新生南路2段1 ~ 30號,大安區,大安區福住里新生南路2段1號,25.03331,121.532393,553626924
住宅竊盜,1060804,19~21,民權東路6段190巷75弄1 ~ 30號,內湖區,內湖區民權東路6段190巷75弄1號,25.068573699999998,121.5943791,554327016
住宅竊盜,1060806,04~06,民權東路6段206巷61 ~ 90號,內湖區,內湖區民權東路6段206巷61號,25.0665335,121.5956986,554327012
住宅竊盜,1060807,10~12,河堤里金門街1 ~ 30號,中正區,中正區河堤里金門街1號,25.02302730000001,121.52479450000001,553326893
住宅竊盜,1060807,10~12,民炤里仁愛路3段24巷1 ~ 30號,大安區,大安區民炤里仁愛路3段24巷1號,25.037759,121.53564140000002,553726936
住宅竊盜,1060807,22~24,承德里9鄰後港街20巷1 ~ 30號,士林區,士林區承德里9鄰後港街20巷1號,25.0828354,121.5226344,554727022
住宅竊盜,1060808,01~03,秀山里中和街502巷14弄1 ~ 30號,北投區,北投區秀山里中和街502巷14弄1號,25.147440600000003,121.49452600000001,556127046
住宅竊盜,1060808,04~06,中華路1段61 ~ 90號,萬華區,萬華區中華路1段61號,25.0475499,121.5106925,553926955
住宅竊盜,1060809,16~18,建功里延平北路1段31 ~ 60號,大同區,大同區建功里延平北路1段31號,25.05350450000001,121.5118997,554026968
住宅竊盜,1060810,22~24,民輝里建國南路1段31 ~ 60號,大安區,大安區民輝里建國南路1段31號,25.0416104,121.5373634,553726946
住宅竊盜,1060811,01~03,永樂里甘谷街1 ~ 30號,大同區,大同區永樂里甘谷街1號,25.0528961,121.51158740000001,554026967
住宅竊盜,1060811,19~21,三民路61 ~ 90號,松山區,松山區三民路61號,25.056361,121.56364779999998,554126986
住宅竊盜,1060812,19~21,玉成街225巷1 ~ 30號,南港區,南港區玉成街225巷1號,25.043738,121.5852162,553826962
住宅竊盜,1060814,01~03,民權東路6段296巷31 ~ 60號,內湖區,內湖區民權東路6段296巷31號,25.072064,121.60639029999999,554427024
住宅竊盜,1060814,07~09,萬興里017鄰指南路2段45巷24弄1 ~ 30號,文山區,文山區萬興里017鄰指南路2段45巷24弄1號,24.9879437,121.57426869999999,552626784
住宅竊盜,1060815,13~15,興昌里9鄰辛亥路4段77巷61 ~ 90號,文山區,文山區興昌里9鄰辛亥路4段77巷61號,25.008649,121.5607509,553026856
住宅竊盜,1060815,19~21,頂東里南昌路2段202巷1 ~ 30號,中正區,中正區頂東里南昌路2段202巷1號,25.0241662,121.5241553,553426896
住宅竊盜,1060815,19~21,延平里重慶北路2段91 ~ 120號,大同區,大同區延平里重慶北路2段91號,25.060039899999996,121.51332420000001,554126982
住宅竊盜,1060816,01~03,秀山里秀山路60巷1 ~ 30號,北投區,北投區秀山里秀山路60巷1號,25.1466086,121.4931114,556127046
住宅竊盜,1060817,13~15,德行里中山北路5段811巷1 ~ 30號,士林區,士林區德行里中山北路5段811巷1號,25.1021185,121.52540929999999,555127043
住宅竊盜,1060817,19~21,雅祥里基隆路1段35巷7弄31 ~ 60號,信義區,信義區雅祥里基隆路1段35巷7弄31號,25.0480402,121.57121049999999,553926969
