state_code,house_unitPrice,lease_unitPrice,cloth_done,convStore_done,edu_all_statecode,hardware_done,hsp_and_clc,illegal_don,job_stat_code,mrt,night_club,park,restaurant_statcode,ubike,center,center_lat,center_lon,dist,vil
554327015,555000.0,1272.0,0.0,1.0,2.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,11.0,0.0,"(25.066923508238826, 121.60492725872331)",25.066923508238826,121.60492725872331,內湖區,南湖里
554327016,533000.0,1165.5,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,"(25.066923508238826, 121.60942856083723)",25.066923508238826,121.60942856083723,內湖區,南湖里
554327017,517000.0,1125.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.066923508238826, 121.61392986295117)",25.066923508238826,121.61392986295117,內湖區,五分里
554327018,498000.0,1316.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,"(25.066923508238826, 121.61843116506509)",25.066923508238826,121.61843116506509,汐止區,北山里
554327019,519000.0,1080.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,"(25.066923508238826, 121.62293246717901)",25.066923508238826,121.62293246717901,汐止區,北山里
554327020,427500.0,1230.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,0.0,"(25.066923508238826, 121.62743376929294)",25.066923508238826,121.62743376929294,汐止區,北山里
554327021,381000.0,1225.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,"(25.066923508238826, 121.63193507140686)",25.066923508238826,121.63193507140686,汐止區,福德里
554327022,363000.0,1225.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,"(25.066923508238826, 121.63643637352078)",25.066923508238826,121.63643637352078,汐止區,興福里
554426998,500500.0,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.071445366903614, 121.49343635553764)",25.071445366903614,121.49343635553764,三重區,信安里
554426999,507500.0,1225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,"(25.071445366903614, 121.49793636244007)",25.071445366903614,121.49793636244007,三重區,奕壽里
554427000,402500.0,1188.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,"(25.071445366903614, 121.50243636934252)",25.071445366903614,121.50243636934252,三重區,錦江里
554427001,533000.0,1232.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,17.0,0.0,"(25.071445366903614, 121.50693637624495)",25.071445366903614,121.50693637624495,大同區,鄰江里
554427002,526000.0,1250.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,75.0,0.0,"(25.071445366903614, 121.5114363831474)",25.071445366903614,121.5114363831474,大同區,鄰江里
554427003,524000.0,1538.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,51.0,0.0,"(25.071445366903614, 121.51593639004983)",25.071445366903614,121.51593639004983,大同區,至聖里
554427004,550000.0,1083.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,38.0,0.0,"(25.071445366903614, 121.52043639695228)",25.071445366903614,121.52043639695228,中山區,圓山里
554427005,442000.0,1225.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,"(25.071445366903614, 121.52493640385471)",25.071445366903614,121.52493640385471,中山區,圓山里
554427006,568500.0,1083.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,"(25.071445366903614, 121.52943641075716)",25.071445366903614,121.52943641075716,中山區,新庄里
554427007,977000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,"(25.071445366903614, 121.5339364176596)",25.071445366903614,121.5339364176596,中山區,大佳里
554427014,393000.0,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,7.0,0.0,"(25.071445366903614, 121.56543646597667)",25.071445366903614,121.56543646597667,松山區,莊敬里
554427015,597000.0,1681.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,4.0,0.0,"(25.071445366903614, 121.56993647287912)",25.071445366903614,121.56993647287912,松山區,莊敬里
554427016,524000.0,1788.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,"(25.071445366903614, 121.57443647978157)",25.071445366903614,121.57443647978157,內湖區,湖元里
554427017,591500.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,19.0,0.0,"(25.071445366903614, 121.578936486684)",25.071445366903614,121.578936486684,內湖區,湖元里
554427018,552000.0,1142.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,15.0,0.0,"(25.071445366903614, 121.58343649358645)",25.071445366903614,121.58343649358645,內湖區,湖興里
554427019,581000.0,1225.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,"(25.071445366903614, 121.58793650048888)",25.071445366903614,121.58793650048888,內湖區,湖興里
554427020,541000.0,1225.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,8.0,0.0,"(25.071445366903614, 121.59243650739133)",25.071445366903614,121.59243650739133,內湖區,寶湖里
554427021,405000.0,1225.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,0.0,"(25.071445366903614, 121.59693651429376)",25.071445366903614,121.59693651429376,內湖區,金湖里
554427022,540500.0,1225.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,"(25.071445366903614, 121.6014365211962)",25.071445366903614,121.6014365211962,內湖區,金湖里
554427023,463500.0,1225.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,"(25.071445366903614, 121.60593652809864)",25.071445366903614,121.60593652809864,內湖區,葫洲里
554427024,509000.0,1225.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,0.0,"(25.071445366903614, 121.61043653500109)",25.071445366903614,121.61043653500109,內湖區,明湖里
554427025,474500.0,1225.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,"(25.071445366903614, 121.61493654190353)",25.071445366903614,121.61493654190353,內湖區,安湖里
554427026,528000.0,1225.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,"(25.071445366903614, 121.61943654880596)",25.071445366903614,121.61943654880596,內湖區,樂康里
554427027,436000.0,1225.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.071445366903614, 121.62393655570841)",25.071445366903614,121.62393655570841,汐止區,忠山里
554427028,410000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.071445366903614, 121.62843656261084)",25.071445366903614,121.62843656261084,汐止區,北峰里
554427029,337000.0,1225.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.071445366903614, 121.63293656951329)",25.071445366903614,121.63293656951329,汐止區,湖光里
554427030,393500.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.071445366903614, 121.63743657641572)",25.071445366903614,121.63743657641572,汐止區,湖光里
554527006,320000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"(25.075967225568398, 121.49696096042899)",25.075967225568398,121.49696096042899,三重區,崇德里
554527007,426000.0,845.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.075967225568398, 121.50145976482648)",25.075967225568398,121.50145976482648,三重區,承德里
554527008,480000.0,1225.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,"(25.075967225568398, 121.50595856922395)",25.075967225568398,121.50595856922395,士林區,富光里
554527009,581000.0,1225.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.075967225568398, 121.51045737362142)",25.075967225568398,121.51045737362142,大同區,老師里
554527010,432000.0,1375.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.075967225568398, 121.5149561780189)",25.075967225568398,121.5149561780189,大同區,重慶里
554527011,404000.0,1225.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.075967225568398, 121.51945498241638)",25.075967225568398,121.51945498241638,大同區,重慶里
554527014,533000.0,1225.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,"(25.075967225568398, 121.5329513956088)",25.075967225568398,121.5329513956088,中山區,劍潭里
554527018,341000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.075967225568398, 121.5509466131987)",25.075967225568398,121.5509466131987,中山區,成功里
554527019,700000.0,1666.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"(25.075967225568398, 121.55544541759618)",25.075967225568398,121.55544541759618,中山區,金泰里
554527020,803000.0,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,"(25.075967225568398, 121.55994422199366)",25.075967225568398,121.55994422199366,中山區,金泰里
554527021,743500.0,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,15.0,0.0,"(25.075967225568398, 121.56444302639113)",25.075967225568398,121.56444302639113,中山區,金泰里
554527022,515000.0,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,9.0,0.0,"(25.075967225568398, 121.5689418307886)",25.075967225568398,121.5689418307886,內湖區,港墘里
554527023,463000.0,1210.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,"(25.075967225568398, 121.57344063518609)",25.075967225568398,121.57344063518609,內湖區,港墘里
554527024,485000.0,1519.0,0.0,3.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,0.0,47.0,0.0,"(25.075967225568398, 121.57793943958356)",25.075967225568398,121.57793943958356,內湖區,港墘里
554527025,510000.0,1400.0,1.0,1.0,0.0,1.0,0.0,2.0,15.0,0.0,0.0,0.0,87.0,0.0,"(25.075967225568398, 121.58243824398103)",25.075967225568398,121.58243824398103,內湖區,瑞陽里
554527026,554000.0,1600.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,51.0,0.0,"(25.075967225568398, 121.58693704837852)",25.075967225568398,121.58693704837852,內湖區,紫陽里
554527027,572000.0,1225.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,"(25.075967225568398, 121.59143585277599)",25.075967225568398,121.59143585277599,內湖區,紫陽里
554527028,512000.0,1225.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,"(25.075967225568398, 121.59593465717346)",25.075967225568398,121.59593465717346,內湖區,紫雲里
554527029,467500.0,1225.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"(25.075967225568398, 121.60043346157094)",25.075967225568398,121.60043346157094,內湖區,紫雲里
554527030,504000.0,1225.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,13.0,0.0,"(25.075967225568398, 121.60493226596842)",25.075967225568398,121.60493226596842,內湖區,金湖里
554527031,300500.0,1225.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"(25.075967225568398, 121.60943107036589)",25.075967225568398,121.60943107036589,內湖區,金湖里
554527032,418000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.075967225568398, 121.61392987476337)",25.075967225568398,121.61392987476337,內湖區,康寧里
554527033,322500.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.075967225568398, 121.61842867916084)",25.075967225568398,121.61842867916084,內湖區,安泰里
554527034,395500.0,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.075967225568398, 121.62292748355831)",25.075967225568398,121.62292748355831,內湖區,內溝里
554527035,367000.0,1225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.075967225568398, 121.6274262879558)",25.075967225568398,121.6274262879558,汐止區,忠山里
554627014,376000.0,575.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.080489084233182, 121.50296741034892)",25.080489084233182,121.50296741034892,三重區,五常里
554627015,400000.0,1225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"(25.080489084233182, 121.50746510482449)",25.080489084233182,121.50746510482449,士林區,富光里
554627016,439000.0,800.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,"(25.080489084233182, 121.51196279930006)",25.080489084233182,121.51196279930006,士林區,福順里
554627017,380000.0,886.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,"(25.080489084233182, 121.51646049377564)",25.080489084233182,121.51646049377564,士林區,福華里
554627018,480000.0,1050.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,"(25.080489084233182, 121.5209581882512)",25.080489084233182,121.5209581882512,士林區,明勝里
554627019,438000.0,1225.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,0.0,"(25.080489084233182, 121.52545588272677)",25.080489084233182,121.52545588272677,中山區,劍潭里
554627020,583000.0,1072.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,"(25.080489084233182, 121.52995357720235)",25.080489084233182,121.52995357720235,中山區,劍潭里
554627021,492500.0,1428.0,0.0,0.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,31.0,0.0,"(25.080489084233182, 121.53445127167792)",25.080489084233182,121.53445127167792,中山區,劍潭里
554627022,796000.0,1225.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,"(25.080489084233182, 121.5389489661535)",25.080489084233182,121.5389489661535,中山區,劍潭里
554627023,533500.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,"(25.080489084233182, 121.54344666062907)",25.080489084233182,121.54344666062907,中山區,劍潭里
554627024,688500.0,1225.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,"(25.080489084233182, 121.54794435510463)",25.080489084233182,121.54794435510463,中山區,大直里
554627025,604000.0,1272.0,0.0,3.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,48.0,1.0,"(25.080489084233182, 121.55244204958021)",25.080489084233182,121.55244204958021,中山區,成功里
554627026,763000.0,1225.0,1.0,2.0,2.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,95.0,0.0,"(25.080489084233182, 121.55693974405578)",25.080489084233182,121.55693974405578,中山區,金泰里
554627027,586000.0,1300.0,1.0,2.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,1.0,67.0,0.0,"(25.080489084233182, 121.56143743853136)",25.080489084233182,121.56143743853136,中山區,金泰里
554627028,701500.0,1769.0,0.0,5.0,1.0,0.0,0.0,2.0,148.0,0.0,0.0,0.0,71.0,0.0,"(25.080489084233182, 121.56593513300693)",25.080489084233182,121.56593513300693,內湖區,西湖里
554627029,542000.0,1313.5,0.0,3.0,3.0,0.0,2.0,0.0,104.0,0.0,0.0,0.0,148.0,0.0,"(25.080489084233182, 121.5704328274825)",25.080489084233182,121.5704328274825,內湖區,港墘里
554627030,614000.0,1129.0,1.0,3.0,1.0,0.0,2.0,2.0,81.0,0.0,0.0,0.0,103.0,0.0,"(25.080489084233182, 121.57493052195808)",25.080489084233182,121.57493052195808,內湖區,港都里
554627031,495000.0,1400.0,2.0,3.0,1.0,2.0,1.0,6.0,11.0,0.0,0.0,0.0,214.0,1.0,"(25.080489084233182, 121.57942821643364)",25.080489084233182,121.57942821643364,內湖區,港富里
554627032,483000.0,1168.5,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,"(25.080489084233182, 121.58392591090922)",25.080489084233182,121.58392591090922,內湖區,湖濱里
554627033,470500.0,1285.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,60.0,0.0,"(25.080489084233182, 121.58842360538479)",25.080489084233182,121.58842360538479,內湖區,湖濱里
554627034,580500.0,1225.0,2.0,2.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,41.0,0.0,"(25.080489084233182, 121.59292129986036)",25.080489084233182,121.59292129986036,內湖區,紫星里
554627035,649500.0,1136.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,18.0,0.0,"(25.080489084233182, 121.59741899433594)",25.080489084233182,121.59741899433594,內湖區,清白里
554627036,596000.0,1225.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,"(25.080489084233182, 121.60191668881151)",25.080489084233182,121.60191668881151,內湖區,秀湖里
554627037,652000.0,1225.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,"(25.080489084233182, 121.60641438328707)",25.080489084233182,121.60641438328707,內湖區,秀湖里
554627038,447000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.080489084233182, 121.61091207776265)",25.080489084233182,121.61091207776265,內湖區,金湖里
554727019,302500.0,1225.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,"(25.08501094289797, 121.49796481883124)",25.08501094289797,121.49796481883124,三重區,五華里
554727020,391000.0,1000.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,"(25.08501094289797, 121.50246149585408)",25.08501094289797,121.50246149585408,士林區,葫蘆里
554727021,405000.0,796.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,"(25.08501094289797, 121.50695817287694)",25.08501094289797,121.50695817287694,士林區,葫蘆里
554727022,430000.0,1225.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,29.0,0.0,"(25.08501094289797, 121.51145484989978)",25.08501094289797,121.51145484989978,士林區,葫東里
554727023,395500.0,1342.5,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,0.0,"(25.08501094289797, 121.51595152692262)",25.08501094289797,121.51595152692262,士林區,百齡里
554727024,411500.0,1214.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,"(25.08501094289797, 121.52044820394548)",25.08501094289797,121.52044820394548,士林區,前港里
554727025,382000.0,1200.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,30.0,0.0,"(25.08501094289797, 121.52494488096832)",25.08501094289797,121.52494488096832,士林區,義信里
554727026,471000.0,1158.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,"(25.08501094289797, 121.52944155799116)",25.08501094289797,121.52944155799116,士林區,福林里
554727027,695500.0,2083.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,0.0,"(25.08501094289797, 121.53393823501402)",25.08501094289797,121.53393823501402,中山區,劍潭里
554727028,629000.0,1225.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,"(25.08501094289797, 121.53843491203686)",25.08501094289797,121.53843491203686,中山區,劍潭里
554727029,774000.0,1225.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,"(25.08501094289797, 121.5429315890597)",25.08501094289797,121.5429315890597,中山區,劍潭里
554727030,702000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,102.0,0.0,"(25.08501094289797, 121.54742826608256)",25.08501094289797,121.54742826608256,中山區,大直里
554727031,652000.0,1000.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,27.0,1.0,"(25.08501094289797, 121.5519249431054)",25.08501094289797,121.5519249431054,中山區,成功里
554727032,526500.0,1455.0,1.0,4.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,60.0,0.0,"(25.08501094289797, 121.55642162012826)",25.08501094289797,121.55642162012826,中山區,北安里
554727033,495000.0,1225.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,56.0,0.0,"(25.08501094289797, 121.5609182971511)",25.08501094289797,121.5609182971511,內湖區,西康里
554727034,531000.0,1333.0,0.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,32.0,0.0,"(25.08501094289797, 121.56541497417395)",25.08501094289797,121.56541497417395,內湖區,西湖里
554727035,520000.0,647.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,16.0,0.0,"(25.08501094289797, 121.5699116511968)",25.08501094289797,121.5699116511968,內湖區,西湖里
554727036,486500.0,1225.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,"(25.08501094289797, 121.57440832821965)",25.08501094289797,121.57440832821965,內湖區,港華里
554727037,477000.0,1266.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0,0.0,"(25.08501094289797, 121.57890500524249)",25.08501094289797,121.57890500524249,內湖區,港富里
554727038,579000.0,1225.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,"(25.08501094289797, 121.58340168226535)",25.08501094289797,121.58340168226535,內湖區,湖濱里
554727039,750000.0,1285.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,"(25.08501094289797, 121.58789835928819)",25.08501094289797,121.58789835928819,內湖區,湖濱里
554727040,530000.0,1300.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,0.0,"(25.08501094289797, 121.59239503631103)",25.08501094289797,121.59239503631103,內湖區,內湖里
554727041,514000.0,1225.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,25.0,1.0,"(25.08501094289797, 121.59689171333389)",25.08501094289797,121.59689171333389,內湖區,金龍里
554727042,460000.0,1225.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,"(25.08501094289797, 121.60138839035673)",25.08501094289797,121.60138839035673,內湖區,秀湖里
554727043,541000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.08501094289797, 121.60588506737957)",25.08501094289797,121.60588506737957,內湖區,大湖里
554727044,574500.0,1142.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.08501094289797, 121.61038174440243)",25.08501094289797,121.61038174440243,內湖區,安泰里
554727045,469000.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.08501094289797, 121.61487842142527)",25.08501094289797,121.61487842142527,內湖區,安泰里
554827024,326000.0,900.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"(25.089532801562754, 121.49544816648819)",25.089532801562754,121.49544816648819,三重區,富貴里
554827025,317000.0,1225.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,"(25.089532801562754, 121.49994391842316)",25.089532801562754,121.49994391842316,士林區,永倫里
554827026,484000.0,933.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,1.0,"(25.089532801562754, 121.50443967035812)",25.089532801562754,121.50443967035812,士林區,永倫里
554827027,408000.0,1225.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,"(25.089532801562754, 121.50893542229309)",25.089532801562754,121.50893542229309,士林區,社子里
554827028,421000.0,750.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,88.0,0.0,"(25.089532801562754, 121.51343117422806)",25.089532801562754,121.51343117422806,士林區,福中里
554827029,489500.0,1125.0,5.0,2.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,151.0,0.0,"(25.089532801562754, 121.51792692616301)",25.089532801562754,121.51792692616301,士林區,後港里
554827030,439000.0,1466.5,18.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,172.0,0.0,"(25.089532801562754, 121.52242267809798)",25.089532801562754,121.52242267809798,士林區,義信里
554827031,477000.0,1500.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,"(25.089532801562754, 121.52691843003295)",25.089532801562754,121.52691843003295,士林區,仁勇里
554827032,698000.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,"(25.089532801562754, 121.53141418196792)",25.089532801562754,121.53141418196792,士林區,福林里
554827033,580000.0,1225.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,"(25.089532801562754, 121.53590993390289)",25.089532801562754,121.53590993390289,中山區,劍潭里
554827036,508500.0,1225.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.089532801562754, 121.54939718970778)",25.089532801562754,121.54939718970778,中山區,北安里
554827037,417000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.089532801562754, 121.55389294164274)",25.089532801562754,121.55389294164274,中山區,北安里
554827038,464000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.089532801562754, 121.55838869357771)",25.089532801562754,121.55838869357771,內湖區,西康里
554827039,461000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.089532801562754, 121.56288444551268)",25.089532801562754,121.56288444551268,內湖區,西安里
554827040,493000.0,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,140.0,0.0,"(25.089532801562754, 121.56738019744765)",25.089532801562754,121.56738019744765,內湖區,西安里
554827042,406000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.089532801562754, 121.57637170131758)",25.089532801562754,121.57637170131758,內湖區,港華里
554827043,507000.0,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"(25.089532801562754, 121.58086745325254)",25.089532801562754,121.58086745325254,內湖區,金瑞里
